"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Zhang Y.; Zhang Y.; Sun Q.; Li Z.; Liu X.; Chai X.; Sun T.","Zhang, Yubin (57208229876); Zhang, Yanqi (58055607200); Sun, Qixin (57295601800); Li, Zhaoxin (56075238000); Liu, Xiao (60557305200); Chai, Xiujuan (7006781144); Sun, Tan (57211914927)","57208229876; 58055607200; 57295601800; 56075238000; 60557305200; 7006781144; 57211914927","Integrating plant physiology with deep learning for fresh weight prediction across lettuce growth cycles","2026","Computers and Electronics in Agriculture","247","","111729","","","0","10.1016/j.compag.2026.111729","https://www.scopus.com/pages/publications/105034730948?origin=resultslist","Agricultural Information Institute, Chinese Academy of Agricultural Sciences, No.12 Zhongguancun South St., Beijing, 100081, China; Chinese Academy of Agricultural Sciences, No.12 Zhongguancun South St., Beijing, 100081, China; Zibo Institute for Digital Agriculture and Rural Research, Zibo, 255000, China","Zhang Y., Agricultural Information Institute, Chinese Academy of Agricultural Sciences, No.12 Zhongguancun South St., Beijing, 100081, China, Zibo Institute for Digital Agriculture and Rural Research, Zibo, 255000, China; Zhang Y., Agricultural Information Institute, Chinese Academy of Agricultural Sciences, No.12 Zhongguancun South St., Beijing, 100081, China; Sun Q., Agricultural Information Institute, Chinese Academy of Agricultural Sciences, No.12 Zhongguancun South St., Beijing, 100081, China, Zibo Institute for Digital Agriculture and Rural Research, Zibo, 255000, China; Li Z., Agricultural Information Institute, Chinese Academy of Agricultural Sciences, No.12 Zhongguancun South St., Beijing, 100081, China; Liu X., Zibo Institute for Digital Agriculture and Rural Research, Zibo, 255000, China; Chai X., Agricultural Information Institute, Chinese Academy of Agricultural Sciences, No.12 Zhongguancun South St., Beijing, 100081, China, Chinese Academy of Agricultural Sciences, No.12 Zhongguancun South St., Beijing, 100081, China, Zibo Institute for Digital Agriculture and Rural Research, Zibo, 255000, China; Sun T., Chinese Academy of Agricultural Sciences, No.12 Zhongguancun South St., Beijing, 100081, China","X. Chai; Beijing, 100081, China; email: chaixiujuan@caas.cn","","Elsevier B.V.","01681699","","CEAGE","","English","Comput. Electron. Agric.","Article","Final","","Scopus","2-s2.0-105034730948"
"Huang Z.; Lee W.S.; Qin R.; Medeiros H.; Jeon H.; Zhu H.","Huang, Zijing (59362518900); Lee, Won Suk (16240657800); Qin, Ruoyao (60651445300); Medeiros, Henry (24470208900); Jeon, Hongyoung (34879832200); Zhu, Heping (7404663658)","59362518900; 16240657800; 60651445300; 24470208900; 34879832200; 7404663658","SDrAwberry: Scale-referenced Depth-Anything-3 long-sequence reconstruction for Strawberry canopy volume estimation","2026","Computers and Electronics in Agriculture","252","","112088","","","1","10.1016/j.compag.2026.112088","https://www.scopus.com/pages/publications/105042884383?origin=resultslist","Department of Agricultural and Biological Engineering, Institute of Food and Agricultural Sciences, University of Florida, United States; USDA, ARS, Application Technology Research Unit, Wooster, OH, United States","Huang Z., Department of Agricultural and Biological Engineering, Institute of Food and Agricultural Sciences, University of Florida, United States; Lee W.S., Department of Agricultural and Biological Engineering, Institute of Food and Agricultural Sciences, University of Florida, United States; Qin R., Department of Agricultural and Biological Engineering, Institute of Food and Agricultural Sciences, University of Florida, United States; Medeiros H., Department of Agricultural and Biological Engineering, Institute of Food and Agricultural Sciences, University of Florida, United States; Jeon H., USDA, ARS, Application Technology Research Unit, Wooster, OH, United States; Zhu H., USDA, ARS, Application Technology Research Unit, Wooster, OH, United States","W.S. Lee; Department of Agricultural and Biological Engineering, Institute of Food and Agricultural Sciences, University of Florida, United States; email: wslee@ufl.edu","","Elsevier B.V.","01681699","","CEAGE","","English","Comput. Electron. Agric.","Article","Final","","Scopus","2-s2.0-105042884383"
"Yin W.; Zhang J.; Wang H.; Zhang Y.; Zhan J.; Liu J.; Lin H.; Zeng J.; Peng W.; Zhou G.; Zhang H.; Wang X.","Yin, Weiqi (60658013200); Zhang, Jie (60658013300); Wang, Hengrui (60024321800); Zhang, Yuanyuan (57205395867); Zhan, Jialei (57359621600); Liu, Jialang (59364372600); Lin, Hui (59857872500); Zeng, Jiangquan (60075761700); Peng, Wentao (60045664500); Zhou, Guoxiong (7403685922); Zhang, Huaiqing (7409199128); Wang, Xiangjun (55238016400)","60658013200; 60658013300; 60024321800; 57205395867; 57359621600; 59364372600; 59857872500; 60075761700; 60045664500; 7403685922; 7409199128; 55238016400","Multimodal collaborative UAV framework for single rubber tree parsing","2026","Plant Phenomics","8","3","100227","","","0","10.1016/j.plaphe.2026.100227","https://www.scopus.com/pages/publications/105040633174?origin=resultslist","Central South University of Forestry and Technology, Hunan, Changsha, 410004, China; Rubber Research Institute, Chinese Academy of Tropical Agricultural Sciences, Haikou, 571101, China; Laboratory for Big Data and Decision, National University of Defense Technology, Changsha, 410073, China; Chinese Academy of Forestry, Beijing, 100091, China","Yin W., Central South University of Forestry and Technology, Hunan, Changsha, 410004, China; Zhang J., Central South University of Forestry and Technology, Hunan, Changsha, 410004, China; Wang H., Central South University of Forestry and Technology, Hunan, Changsha, 410004, China; Zhang Y., Rubber Research Institute, Chinese Academy of Tropical Agricultural Sciences, Haikou, 571101, China; Zhan J., Laboratory for Big Data and Decision, National University of Defense Technology, Changsha, 410073, China; Liu J., Laboratory for Big Data and Decision, National University of Defense Technology, Changsha, 410073, China; Lin H., Central South University of Forestry and Technology, Hunan, Changsha, 410004, China; Zeng J., Central South University of Forestry and Technology, Hunan, Changsha, 410004, China; Peng W., Central South University of Forestry and Technology, Hunan, Changsha, 410004, China; Zhou G., Central South University of Forestry and Technology, Hunan, Changsha, 410004, China; Zhang H., Chinese Academy of Forestry, Beijing, 100091, China; Wang X., Rubber Research Institute, Chinese Academy of Tropical Agricultural Sciences, Haikou, 571101, China","G. Zhou; Central South University of Forestry and Technology, Changsha, Hunan, 410004, China; email: T20060599@csuft.edu.cn; H. Zhang; Chinese Academy of Forestry, Beijing, 100091, China; email: zhang@caf.ac.cn; X. Wang; Rubber Research Institute, Chinese Academy of Tropical Agricultural Sciences, Haikou, 571101, China; email: hnwxj@catas.cn","","Elsevier B.V.","26436515","","","","English","Plant. Phenomic.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105040633174"
"Kartal S.; İyican A.B.; Bakar S.","Kartal, Selim (59459596500); İyican, Abdullah Bilgehan (60761348500); Bakar, Sertan (60760587300)","59459596500; 60761348500; 60760587300","Identifying and Mapping Plant Species on Historical Buildings Using UAV-Based Imaging: The Case of the Safranbolu City","2026","Mersin Photogrammetry Journal","8","1","","17","35","0","10.53093/MEPHOJ.1812839","https://www.scopus.com/pages/publications/105045879401?origin=resultslist","Design, Technical Vocational School of Higher Education, Igdır University, Igdır, Turkey; Architecture, Safranbolu Başak Cengiz Faculty, Karabuk University, Karabuk, Turkey; Architecture, Engineering and Architecture Faculty, Kafkas University, Kars, Turkey","Kartal S., Design, Technical Vocational School of Higher Education, Igdır University, Igdır, Turkey; İyican A.B., Architecture, Safranbolu Başak Cengiz Faculty, Karabuk University, Karabuk, Turkey; Bakar S., Architecture, Engineering and Architecture Faculty, Kafkas University, Kars, Turkey","S. Kartal; Design, Technical Vocational School of Higher Education, Igdır University, Igdır, Turkey; email: selim.kartal@igdir.edu.tr","","Mersin University","2687654X","","","","English","Mersin Photogrammetry J.","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-105045879401"
"Hao Y.; Wang L.; Niu Z.; Dong Y.; Liu J.; Li G.; Liu C.; Bai J.; Bi K.","Hao, Yishuo (57789558600); Wang, Li (57225162297); Niu, Zheng (7101688905); Dong, Yunsheng (24464801300); Liu, Jianying (57220062997); Li, Guoxu (57965975500); Liu, Chang (57221259409); Bai, Jie (57222957639); Bi, Kaiyi (57211047741)","57789558600; 57225162297; 7101688905; 24464801300; 57220062997; 57965975500; 57221259409; 57222957639; 57211047741","Assessing hyperspectral LiDAR capability for understory soil spectral retrieval and property estimation","2026","Remote Sensing of Environment","343","","115491","","","0","10.1016/j.rse.2026.115491","https://www.scopus.com/pages/publications/105039648997?origin=resultslist","State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100101, China; University of Chinese Academy of Sciences, Beijing, 100049, China; Key Laboratory of Environmental Optics and Technology, Anhui Institute of Optics and Fine Mechanics, HFIPS, Chinese Academy of Sciences, Hefei, 230031, China; School of Resources and Environment, University of Electronic Science and Technology of China, Chengdu, 611731, China","Hao Y., State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100101, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Wang L., State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100101, China; Niu Z., State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100101, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Dong Y., Key Laboratory of Environmental Optics and Technology, Anhui Institute of Optics and Fine Mechanics, HFIPS, Chinese Academy of Sciences, Hefei, 230031, China; Liu J., State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100101, China; Li G., State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100101, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Liu C., State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100101, China, University of Chinese Academy of Sciences, Beijing, 100049, China; Bai J., School of Resources and Environment, University of Electronic Science and Technology of China, Chengdu, 611731, China; Bi K., State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100101, China","L. Wang; State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100101, China; email: wangli@aircas.ac.cn; K. Bi; State Key Laboratory of Remote Sensing and Digital Earth, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100101, China; email: biky@radi.ac.cn","","Elsevier Inc.","00344257","","RSEEA","","English","Remote Sens. Environ.","Article","Final","","Scopus","2-s2.0-105039648997"
"Cope S.J.","Cope, Seth J. (60539564000)","60539564000","Development of a low-cost 3D imaging system for sorghum root phenotyping","2026","Natural Sciences Education","55","1","e70049","","","0","10.1002/nse2.70049","https://www.scopus.com/pages/publications/105034097666?origin=resultslist","Department of Plant and Soil Science, Texas Tech University, Lubbock, TX, United States","Cope S.J., Department of Plant and Soil Science, Texas Tech University, Lubbock, TX, United States","S.J. Cope; Department of Plant and Soil Science, Texas Tech University, Lubbock, 79409, United States; email: seth.cope@ttu.edu","","John Wiley and Sons Inc","21688273","","","","English","Nat. Sci. Educ.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105034097666"
"Biardeau T.; Capelle-Laizé A.-S.; Alwan S.; Helbert D.","Biardeau, Théo (57819470800); Capelle-Laizé, Anne-Sophie (60647008400); Alwan, Salwan (60647598700); Helbert, David (12761288800)","57819470800; 60647008400; 60647598700; 12761288800","Unsupervised memory-enhanced video transformers: obstacle detection for autonomous agricultural rover","2026","Precision Agriculture","27","3","74","","","0","10.1007/s11119-026-10378-x","https://www.scopus.com/pages/publications/105039890888?origin=resultslist","Université de Poitiers, CNRS, XLIM, Bât. H1 - SP2MI, TSA 41123, Poitiers Cedex 9, 86073, France; Cyclair, Le Ribourgeon, Pressac, 86460, France","Biardeau T., Université de Poitiers, CNRS, XLIM, Bât. H1 - SP2MI, TSA 41123, Poitiers Cedex 9, 86073, France, Cyclair, Le Ribourgeon, Pressac, 86460, France; Capelle-Laizé A.-S., Université de Poitiers, CNRS, XLIM, Bât. H1 - SP2MI, TSA 41123, Poitiers Cedex 9, 86073, France; Alwan S., Cyclair, Le Ribourgeon, Pressac, 86460, France; Helbert D., Université de Poitiers, CNRS, XLIM, Bât. H1 - SP2MI, TSA 41123, Poitiers Cedex 9, 86073, France","T. Biardeau; Université de Poitiers, CNRS, XLIM, Poitiers Cedex 9, Bât. H1 - SP2MI, TSA 41123, 86073, France; email: theo.biardeau@univ-poitiers.fr","","Springer","13852256","","PREAF","","English","Precis. Agric.","Article","Final","","Scopus","2-s2.0-105039890888"
"Zhao Y.; Zhen Z.; Zhang Z.; Guan X.; Wang J.; Zhao Y.","Zhao, Yuting (59636854500); Zhen, Zhen (55364128000); Zhang, Zengrui (59980511400); Guan, Xuebing (58534412600); Wang, Jiayao (59415992200); Zhao, Yinghui (44261731900)","59636854500; 55364128000; 59980511400; 58534412600; 59415992200; 44261731900","Spatial occupancy index of tree crown: Can provide new perspectives for quantifying structural complexity of individual tree crowns","2026","Remote Sensing of Environment","335","","115277","","","1","10.1016/j.rse.2026.115277","https://www.scopus.com/pages/publications/105035264868?origin=resultslist","School of Forestry, Key Laboratory of Sustainable Forest Ecosystem Management-Ministry of Education, Northeast Forestry University, Harbin, 150040, China","Zhao Y., School of Forestry, Key Laboratory of Sustainable Forest Ecosystem Management-Ministry of Education, Northeast Forestry University, Harbin, 150040, China; Zhen Z., School of Forestry, Key Laboratory of Sustainable Forest Ecosystem Management-Ministry of Education, Northeast Forestry University, Harbin, 150040, China; Zhang Z., School of Forestry, Key Laboratory of Sustainable Forest Ecosystem Management-Ministry of Education, Northeast Forestry University, Harbin, 150040, China; Guan X., School of Forestry, Key Laboratory of Sustainable Forest Ecosystem Management-Ministry of Education, Northeast Forestry University, Harbin, 150040, China; Wang J., School of Forestry, Key Laboratory of Sustainable Forest Ecosystem Management-Ministry of Education, Northeast Forestry University, Harbin, 150040, China; Zhao Y., School of Forestry, Key Laboratory of Sustainable Forest Ecosystem Management-Ministry of Education, Northeast Forestry University, Harbin, 150040, China","Y. Zhao; School of Forestry, Key Laboratory of Sustainable Forest Ecosystem Management-Ministry of Education, Northeast Forestry University, Harbin, 150040, China; email: yinghuizhao@nefu.edu.cn","","Elsevier Inc.","00344257","","RSEEA","","English","Remote Sens. Environ.","Article","Final","","Scopus","2-s2.0-105035264868"
"Wang F.; Zhu T.; Feng C.; Huang L.; Mou Q.; Lu X.; Min W.; Hu X.","Wang, Feiyi (59612130600); Zhu, Tianyu (59446794500); Feng, Ce (60584196900); Huang, Lyuwen (55497575600); Mou, Quanbo (60583211400); Lu, Xi (60583211500); Min, Wenchong (59446698900); Hu, Xiaohui (55625226600)","59612130600; 59446794500; 60584196900; 55497575600; 60583211400; 60583211500; 59446698900; 55625226600","A deep learning-based VMSNet for high-precision point cloud segmentation and ripe tomato diameter phenotyping in greenhouses","2026","Smart Agricultural Technology","14","","102082","","","0","10.1016/j.atech.2026.102082","https://www.scopus.com/pages/publications/105036240298?origin=resultslist","College of Information Engineering, Northwest A&F University, Yangling, Shaanxi, Xianyang, 712100, China; College of Horticulture, Northwest A&F University, Yangling, Shaanxi, Xianyang, 712100, China; Key Laboratory of Agricultural Internet of Things, Ministry of Agriculture and Rural Affairs, Yangling, Shaanxi, Xianyang, 712100, China; Shaanxi Engineering Research Center for Intelligent Perception and Analysis of Agricultural Information, Yangling, Shaanxi, Xianyang, 712100, China","Wang F., College of Information Engineering, Northwest A&F University, Yangling, Shaanxi, Xianyang, 712100, China; Zhu T., College of Information Engineering, Northwest A&F University, Yangling, Shaanxi, Xianyang, 712100, China; Feng C., College of Information Engineering, Northwest A&F University, Yangling, Shaanxi, Xianyang, 712100, China; Huang L., College of Information Engineering, Northwest A&F University, Yangling, Shaanxi, Xianyang, 712100, China, Key Laboratory of Agricultural Internet of Things, Ministry of Agriculture and Rural Affairs, Yangling, Shaanxi, Xianyang, 712100, China, Shaanxi Engineering Research Center for Intelligent Perception and Analysis of Agricultural Information, Yangling, Shaanxi, Xianyang, 712100, China; Mou Q., College of Information Engineering, Northwest A&F University, Yangling, Shaanxi, Xianyang, 712100, China; Lu X., College of Horticulture, Northwest A&F University, Yangling, Shaanxi, Xianyang, 712100, China; Min W., College of Information Engineering, Northwest A&F University, Yangling, Shaanxi, Xianyang, 712100, China; Hu X., College of Horticulture, Northwest A&F University, Yangling, Shaanxi, Xianyang, 712100, China","L. Huang; College of Information Engineering, Northwest A&F University, Xianyang, Yangling, Shaanxi, 712100, China; email: huanglvwen@nwafu.edu.cn","","Elsevier B.V.","27723755","","","","English","Smart Agric. Technol.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105036240298"
"Herrmann M.; Derenthal M.; Schmidt-Riese E.A.; Stellmes M.; Janoutová R.; Arendholz F.; Bäte D.A.; Ernst J.; Fakhri A.; Jaki P.; Katerndahl F.; Kempfer F.; Mansi C.; Meindl J.; Navrátilová B.; Plewnia F.; Ruhtz T.; Scholl M.; Waseem A.; Fassnacht F.","Herrmann, Miriam (58882631800); Derenthal, Marius (60707722500); Schmidt-Riese, Ephraim Amos (57364295600); Stellmes, Marion (24469290400); Janoutová, Růžena (56565535600); Arendholz, Florian (60707895100); Bäte, Daria Alison (57221754671); Ernst, Jonas (60707722600); Fakhri, Arvin (57212264090); Jaki, Piet (60707546400); Katerndahl, Florian (60707374900); Kempfer, Fabian (57221746761); Mansi, Chiara (60120710600); Meindl, Johann (60706842300); Navrátilová, Barbora (57348196000); Plewnia, Florian (60708076600); Ruhtz, Thomas (6505942213); Scholl, Marius (60707546500); Waseem, Asad (60707722700); Fassnacht, Fabian (55053512400)","58882631800; 60707722500; 57364295600; 24469290400; 56565535600; 60707895100; 57221754671; 60707722600; 57212264090; 60707546400; 60707374900; 57221746761; 60120710600; 60706842300; 57348196000; 60708076600; 6505942213; 60707546500; 60707722700; 55053512400","Standardized terrestrial laser scanning dataset of forests: 3D point clouds and tree-level attributes from 121 plots across five European regions","2026","Data in Brief","67","","113024","","","1","10.1016/j.dib.2026.113024","https://www.scopus.com/pages/publications/105042701348?origin=resultslist","Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany; Technical University Berlin, Geoinformation in Environmental Planning Lab, Landscape Architecture and Environmental Planning, Straße des 17. Juni 145, Berlin, 10623, Germany; Karlsruhe Institute of Technology (KIT), Geography and Geoecology, Reinhard-Baumeister-Platz 1, Karlsruhe, 76131, Germany; Norwegian University of Life Sciences, Environmental Sciences and Natural Resource Management, P.O. Box 5003, ÅS, 1432, Norway; Global Change Research Institute of the Czech Academy of Sciences, Bělidla 986/4a, Brno, 60300, Czech Republic; University of Tuscia, Department of Ecological and Biological Sciences, Largo dell’Università s/n, Viterbo, 01100, Italy","Herrmann M., Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany; Derenthal M., Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany; Schmidt-Riese E.A., Technical University Berlin, Geoinformation in Environmental Planning Lab, Landscape Architecture and Environmental Planning, Straße des 17. Juni 145, Berlin, 10623, Germany; Stellmes M., Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany; Janoutová R., Global Change Research Institute of the Czech Academy of Sciences, Bělidla 986/4a, Brno, 60300, Czech Republic; Arendholz F., Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany; Bäte D.A., Karlsruhe Institute of Technology (KIT), Geography and Geoecology, Reinhard-Baumeister-Platz 1, Karlsruhe, 76131, Germany; Ernst J., Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany; Fakhri A., Norwegian University of Life Sciences, Environmental Sciences and Natural Resource Management, P.O. Box 5003, ÅS, 1432, Norway; Jaki P., Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany; Katerndahl F., Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany; Kempfer F., Karlsruhe Institute of Technology (KIT), Geography and Geoecology, Reinhard-Baumeister-Platz 1, Karlsruhe, 76131, Germany; Mansi C., University of Tuscia, Department of Ecological and Biological Sciences, Largo dell’Università s/n, Viterbo, 01100, Italy; Meindl J., Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany; Navrátilová B., Global Change Research Institute of the Czech Academy of Sciences, Bělidla 986/4a, Brno, 60300, Czech Republic; Plewnia F., Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany; Ruhtz T., Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany; Scholl M., Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany; Waseem A., Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany; Fassnacht F., Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Malteserstr. 74-100, Berlin, 12249, Germany","M. Herrmann; Freie Universität Berlin, Remote Sensing and Geoinformatics, Geographical Sciences, Berlin, Malteserstr. 74-100, 12249, Germany; email: miriam.herrmann@fu-berlin.de","","Elsevier Inc.","23523409","","","","English","Data Brief","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105042701348"
"Brown K.E.; Schuhl H.; Srivastava D.; Beyene G.; Li M.; Fahlgren N.; Murphy K.M.","Brown, Keely E. (57195613865); Schuhl, Haley (57216959348); Srivastava, Dhiraj (59985809300); Beyene, Getu (12806491300); Li, Mao (56091860500); Fahlgren, Noah (12765266300); Murphy, Katherine M. (57201645496)","57195613865; 57216959348; 59985809300; 12806491300; 56091860500; 12765266300; 57201645496","Quantifying Growth and Lodging in Tef (Eragrostis tef) With Uncrewed Aerial Systems (UAS)","2026","Plant Direct","10","5","e70173","","","0","10.1002/pld3.70173","https://www.scopus.com/pages/publications/105039683523?origin=resultslist","Donald Danforth Plant Science Center, St. Louis, MO, United States","Brown K.E., Donald Danforth Plant Science Center, St. Louis, MO, United States; Schuhl H., Donald Danforth Plant Science Center, St. Louis, MO, United States; Srivastava D., Donald Danforth Plant Science Center, St. Louis, MO, United States; Beyene G., Donald Danforth Plant Science Center, St. Louis, MO, United States; Li M., Donald Danforth Plant Science Center, St. Louis, MO, United States; Fahlgren N., Donald Danforth Plant Science Center, St. Louis, MO, United States; Murphy K.M., Donald Danforth Plant Science Center, St. Louis, MO, United States","K.E. Brown; Donald Danforth Plant Science Center, St. Louis, United States; email: k034b363@gmail.com; K.M. Murphy; Donald Danforth Plant Science Center, St. Louis, United States; email: kmurphy@danforthcenter.org","","John Wiley and Sons Inc","24754455","","","","English","Plant Direct","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105039683523"
