"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Massah J.; Asefpour Vakilian K.; Shabanian M.; Shariatmadari S.M.","Massah, Jafar (24067579600); Asefpour Vakilian, Keyvan (57217077628); Shabanian, Mostafa (58023274200); Shariatmadari, Seyed Mehdi (57222745507)","24067579600; 57217077628; 58023274200; 57222745507","Design, development, and performance evaluation of a robot for yield estimation of kiwifruit","2021","Computers and Electronics in Agriculture","185","","106132","","","56","10.1016/j.compag.2021.106132","https://www.scopus.com/pages/publications/85103948648?origin=resultslist","Department of Agrotechnology, College of Abouraihan, University of Tehran, Tehran, Iran; Department of Biosystems Engineering, Gorgan University of Agricultural Sciences and Natural Resources, Gorgan, Iran","Massah J., Department of Agrotechnology, College of Abouraihan, University of Tehran, Tehran, Iran; Asefpour Vakilian K., Department of Biosystems Engineering, Gorgan University of Agricultural Sciences and Natural Resources, Gorgan, Iran; Shabanian M., Department of Agrotechnology, College of Abouraihan, University of Tehran, Tehran, Iran; Shariatmadari S.M., Department of Agrotechnology, College of Abouraihan, University of Tehran, Tehran, Iran","J. Massah; Department of Agrotechnology, College of Abouraihan, University of Tehran, Tehran, Iran; email: jmassah@ut.ac.ir","","Elsevier B.V.","01681699","","CEAGE","","English","Comput. Electron. Agric.","Article","Final","","Scopus","2-s2.0-85103948648"
"Mesterházy A.; Wirth T.; Schmidt D.; Csiky J.","Mesterházy, Attila (16319122200); Wirth, Tamás (55936796700); Schmidt, Dávid (36148528700); Csiky, János (6507006573)","16319122200; 55936796700; 36148528700; 6507006573","Spreading along the railways: Morphology and invasion success of Vulpia ciliata in Hungary; [A Vulpia ciliata morfológiája és magyarországi terjedésének sikere a vasúthálózat mentén]","2021","Kitaibelia","26","2","","145","156","11","10.17542/kit.26.145","https://www.scopus.com/pages/publications/85120606157?origin=resultslist","Okológiai Kutatóintézet, Vizi Okológiai Intézet, Tisza Kutató Osztály, Bem tér 18/C, Debrecen, H-4026, Hungary; PTE Botanikus Kert, Ifjúság útja 6, Pecs, H-7624, Hungary; Soproni Egyetem, Erdomérnòki Kar, Novénytani és Természetvédelmi Intézet, Bajcsy-Zsilinszky u. 4, Sopron, H-9400, Hungary; Pécsi Tudományegyetem TTK Biológiai Intézet, Okológiai Tanszék, Ifjúság u. 6, Pecs, H-7624, Hungary","Mesterházy A., Okológiai Kutatóintézet, Vizi Okológiai Intézet, Tisza Kutató Osztály, Bem tér 18/C, Debrecen, H-4026, Hungary; Wirth T., PTE Botanikus Kert, Ifjúság útja 6, Pecs, H-7624, Hungary; Schmidt D., Soproni Egyetem, Erdomérnòki Kar, Novénytani és Természetvédelmi Intézet, Bajcsy-Zsilinszky u. 4, Sopron, H-9400, Hungary; Csiky J., Pécsi Tudományegyetem TTK Biológiai Intézet, Okológiai Tanszék, Ifjúság u. 6, Pecs, H-7624, Hungary","A. Mesterházy; Okológiai Kutatóintézet, Vizi Okológiai Intézet, Tisza Kutató Osztály, Debrecen, Bem tér 18/C, H-4026, Hungary; email: amesterhazy@gmail.com","","Faculty of Science and Technology, University of Debrecen","12199672","","","","Hungarian","Kitaibelia.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85120606157"
"Kollnig K.; Shuba A.; Van Kleek M.; Binns R.; Shadbolt N.","Kollnig, Konrad (57221875382); Shuba, Anastasia (57056156800); Van Kleek, Max (6507917811); Binns, Reuben (57189002981); Shadbolt, Nigel (56867428600)","57221875382; 57056156800; 6507917811; 57189002981; 56867428600","Goodbye Tracking? Impact of iOS App Tracking Transparency and Privacy Labels","2022","ACM International Conference Proceeding Series","","","","508","520","63","10.1145/3531146.3533116","https://www.scopus.com/pages/publications/85132302679?origin=resultslist","University of Oxford, Department of Computer Science, Oxford, United Kingdom; Independent Researcher, United States","Kollnig K., University of Oxford, Department of Computer Science, Oxford, United Kingdom; Shuba A., Independent Researcher, United States; Van Kleek M., University of Oxford, Department of Computer Science, Oxford, United Kingdom; Binns R., University of Oxford, Department of Computer Science, Oxford, United Kingdom; Shadbolt N., University of Oxford, Department of Computer Science, Oxford, United Kingdom","","","Association for Computing Machinery","","978-145039352-2","","","English","ACM Int. Conf. Proc. Ser.","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85132302679"
"Ellery M.; Hirpara L.; Akande E.; Schweiker G.; Gershenson J.","Ellery, Megan (57222057470); Hirpara, Lakshmi (57222059431); Akande, Ebenezer (57222065173); Schweiker, Gregory (57222077547); Gershenson, John (59850964400)","57222057470; 57222059431; 57222065173; 57222077547; 59850964400","Investigating Cash Flow in the Agricultural Supply Chain within Kenya","2020","2020 IEEE Global Humanitarian Technology Conference, GHTC 2020","","","9342881","","","1","10.1109/GHTC46280.2020.9342881","https://www.scopus.com/pages/publications/85101226466?origin=resultslist","Pennsylvania State University, Humanitarian Engineering and Social Entrepreneurship Program, State College, PA, United States","Ellery M., Pennsylvania State University, Humanitarian Engineering and Social Entrepreneurship Program, State College, PA, United States; Hirpara L., Pennsylvania State University, Humanitarian Engineering and Social Entrepreneurship Program, State College, PA, United States; Akande E., Pennsylvania State University, Humanitarian Engineering and Social Entrepreneurship Program, State College, PA, United States; Schweiker G., Pennsylvania State University, Humanitarian Engineering and Social Entrepreneurship Program, State College, PA, United States; Gershenson J., Pennsylvania State University, Humanitarian Engineering and Social Entrepreneurship Program, State College, PA, United States","","","Institute of Electrical and Electronics Engineers Inc.","","978-172817388-7","","","English","IEEE Glob. Humanit. Technol. Conf., GHTC","Conference paper","Final","","Scopus","2-s2.0-85101226466"
"Franco B.; Clarisse L.; Van Damme M.; Hadji-Lazaro J.; Clerbaux C.; Coheur P.-F.","Franco, Bruno (35746048500); Clarisse, Lieven (55897485300); Van Damme, Martin (36476746800); Hadji-Lazaro, Juliette (6602699151); Clerbaux, Cathy (6603848988); Coheur, Pierre-François (6603425325)","35746048500; 55897485300; 36476746800; 6602699151; 6603848988; 6603425325","Ethylene industrial emitters seen from space","2022","Nature Communications","13","1","6452","","","43","10.1038/s41467-022-34098-8","https://www.scopus.com/pages/publications/85140850970?origin=resultslist","Université libre de Bruxelles (ULB), Spectroscopy, Quantum Chemistry and Atmospheric Remote Sensing (SQUARES), Brussels, B-1050, Belgium; Royal Belgian Institute for Space Aeronomy (BIRA-IASB), Brussels, Belgium; LATMOS/ IPSL, Sorbonne Université, UVSQ, CNRS, Paris, France","Franco B., Université libre de Bruxelles (ULB), Spectroscopy, Quantum Chemistry and Atmospheric Remote Sensing (SQUARES), Brussels, B-1050, Belgium; Clarisse L., Université libre de Bruxelles (ULB), Spectroscopy, Quantum Chemistry and Atmospheric Remote Sensing (SQUARES), Brussels, B-1050, Belgium; Van Damme M., Université libre de Bruxelles (ULB), Spectroscopy, Quantum Chemistry and Atmospheric Remote Sensing (SQUARES), Brussels, B-1050, Belgium, Royal Belgian Institute for Space Aeronomy (BIRA-IASB), Brussels, Belgium; Hadji-Lazaro J., LATMOS/ IPSL, Sorbonne Université, UVSQ, CNRS, Paris, France; Clerbaux C., Université libre de Bruxelles (ULB), Spectroscopy, Quantum Chemistry and Atmospheric Remote Sensing (SQUARES), Brussels, B-1050, Belgium, LATMOS/ IPSL, Sorbonne Université, UVSQ, CNRS, Paris, France; Coheur P.-F., Université libre de Bruxelles (ULB), Spectroscopy, Quantum Chemistry and Atmospheric Remote Sensing (SQUARES), Brussels, B-1050, Belgium","B. Franco; Université libre de Bruxelles (ULB), Spectroscopy, Quantum Chemistry and Atmospheric Remote Sensing (SQUARES), Brussels, B-1050, Belgium; email: bruno.franco@ulb.be","","Nature Research","20411723","","","36307450","English","Nat. Commun.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85140850970"
"Wu S.; Sun W.; Ding Z.; Liu S.","Wu, Songyang (56525488600); Sun, Wenqi (57744430100); Ding, Zhiguo (57191514494); Liu, Shanjun (57682344700)","56525488600; 57744430100; 57191514494; 57682344700","Cloud Evidence Tracing System: An integrated forensics investigation system for large-scale public cloud platform","2022","Forensic Science International: Digital Investigation","41","","301391","","","9","10.1016/j.fsidi.2022.301391","https://www.scopus.com/pages/publications/85129974320?origin=resultslist","The Third Research Institute of Ministry of Public Security, Shanghai, China","Wu S., The Third Research Institute of Ministry of Public Security, Shanghai, China; Sun W., The Third Research Institute of Ministry of Public Security, Shanghai, China; Ding Z., The Third Research Institute of Ministry of Public Security, Shanghai, China; Liu S., The Third Research Institute of Ministry of Public Security, Shanghai, China","Z. Ding; The Third Research Institute of Ministry of Public Security, Shanghai, China; email: dzhiguo@mail.ustc.edu.cn","","Elsevier Ltd","26662825","","","","English","For. Sci. Int: Dig. Investigation","Article","Final","","Scopus","2-s2.0-85129974320"
"Im C.; Kim Y.","Im, Changmin (57219835154); Kim, Youngho (56080508700)","57219835154; 56080508700","Spatial pattern of tuberculosis (TB) and related socio-environmental factors in South Korea, 2008-2016","2021","PLoS ONE","16","8 August","e0255727","","","29","10.1371/journal.pone.0255727","https://www.scopus.com/pages/publications/85112634960?origin=resultslist","Department of Geography, Graduate School, Korea University, Seoul, South Korea; Department of Geography and Geography Education, Korea University, Seoul, South Korea","Im C., Department of Geography, Graduate School, Korea University, Seoul, South Korea; Kim Y., Department of Geography and Geography Education, Korea University, Seoul, South Korea","Y. Kim; Department of Geography and Geography Education, Korea University, Seoul, South Korea; email: younghokim@korea.ac.kr","","Public Library of Science","19326203","","POLNC","34352032","English","PLoS ONE","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85112634960"
"Osman Y.; Dennis R.; Elgazzar K.","Osman, Youssef (57286202700); Dennis, Reed (57286882300); Elgazzar, Khalid (35100257700)","57286202700; 57286882300; 35100257700","Yield Estimation using Deep Learning for Precision Agriculture","2021","7th IEEE World Forum on Internet of Things, WF-IoT 2021","","","","542","550","5","10.1109/WF-IoT51360.2021.9595143","https://www.scopus.com/pages/publications/85119829625?origin=resultslist","Ontario Tech University, Canada","Osman Y., Ontario Tech University, Canada; Dennis R., Ontario Tech University, Canada; Elgazzar K., Ontario Tech University, Canada","","","Institute of Electrical and Electronics Engineers Inc.","","978-166544431-6","","","English","IEEE World Forum Internet Things, WF-IoT","Conference paper","Final","","Scopus","2-s2.0-85119829625"
"","","","3rd International Conference on Recent Innovations in Computing, ICRIC 2020","2021","Lecture Notes in Electrical Engineering","701","","","","","0","","https://www.scopus.com/pages/publications/85101268193?origin=resultslist","","","","Singh P.K.; Singh Y.; Kolekar M.H.; Kar A.K.; Chhabra J.K.; Sen A.","Springer Science and Business Media Deutschland GmbH","18761100","978-981158296-7","","","English","Lect. Notes Electr. Eng.","Conference review","Final","","Scopus","2-s2.0-85101268193"
"Lobo Torres D.; Cué La Rosa L.E.; Oliveira D.A.B.; Feitosa R.Q.","Lobo Torres, D. (57215313449); Cué La Rosa, L.E. (57207876086); Oliveira, D.A.B. (27567900100); Feitosa, R.Q. (6602453684)","57215313449; 57207876086; 27567900100; 6602453684","EVALUATION OF UNSUPERVISED DEEP CLUSTERING METHODS FOR CROP CLASSIFICATION USING SAR IMAGE SEQUENCES","2021","International Geoscience and Remote Sensing Symposium (IGARSS)  ","","","","4240","4243","1","10.1109/IGARSS47720.2021.9554548","https://www.scopus.com/pages/publications/85129882776?origin=resultslist","Dept. of Electrical Engineering, Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil; IBM Research, Brazil","Lobo Torres D., Dept. of Electrical Engineering, Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil; Cué La Rosa L.E., Dept. of Electrical Engineering, Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil, IBM Research, Brazil; Oliveira D.A.B., IBM Research, Brazil; Feitosa R.Q., Dept. of Electrical Engineering, Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil","","","Institute of Electrical and Electronics Engineers Inc.","21536996","978-166540369-6","IGRSE","","English","Dig Int Geosci Remote Sens Symp (IGARSS)","Conference paper","Final","","Scopus","2-s2.0-85129882776"
"Gan H.; Lee W.S.; Alchanatis V.; Abd-Elrahman A.","Gan, Hao (57201637937); Lee, Won S. (57201296889); Alchanatis, Victor (6507904831); Abd-Elrahman, A. (23994976400)","57201637937; 57201296889; 6507904831; 23994976400","Active thermal imaging for immature citrus fruit detection","2020","Biosystems Engineering","198","","","291","303","64","10.1016/j.biosystemseng.2020.08.015","https://www.scopus.com/pages/publications/85090426589?origin=resultslist","Department of Biosystems Engineering and Soil Science, University of Tennessee, Knoxville, TN, United States; Department of Agricultural and Biological Engineering, University of Florida, Gainesville, FL, United States; Department of Sensing, Information and Mechanization Engineering, Institute of Agricultural Engineering, ARO – The Volcani Center, Bet Dagan, Israel; Gulf Coast Research and Education Center, University of Florida, Plant City, FL, United States","Gan H., Department of Biosystems Engineering and Soil Science, University of Tennessee, Knoxville, TN, United States; Lee W.S., Department of Agricultural and Biological Engineering, University of Florida, Gainesville, FL, United States; Alchanatis V., Department of Sensing, Information and Mechanization Engineering, Institute of Agricultural Engineering, ARO – The Volcani Center, Bet Dagan, Israel; Abd-Elrahman A., Gulf Coast Research and Education Center, University of Florida, Plant City, FL, United States","W.S. Lee; Department of Agricultural and Biological Engineering, University of Florida, Gainesville, United States; email: wslee@ufl.edu","","Academic Press","15375110","","BEINB","","English","Biosyst. Eng.","Article","Final","","Scopus","2-s2.0-85090426589"
