"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Tasfe M.; Nivrito A.; Al Machot F.; Ullah M.; Cheikh F.A.; Ullah H.","Tasfe, Mahrin (57202137446); Nivrito, Akm (59193938600); Al Machot, Fadi (37010953300); Ullah, Mohib (7006278145); Cheikh, Faouzi Alaya (42461035200); Ullah, Habib (59086654000)","57202137446; 59193938600; 37010953300; 7006278145; 42461035200; 59086654000","Deep Learning-Based Models for Paddy Disease Classification and Segmentation: An Experimental Review","2025","IEEE Access","13","","","152962","152996","6","10.1109/ACCESS.2025.3599355","https://www.scopus.com/pages/publications/105013798632?origin=resultslist","Norwegian University of Life Sciences (NMBU), Faculty of Science and Technology (REALTEK), Ås, 1433, Norway; Dhaka, 1209, Bangladesh; Norwegian University of Science and Technology (NTNU), Intelligent Systems and Analytics (ISA) Research Group, Department of Computer Science (IDI), Gjovik, 2815, Norway","Tasfe M., Norwegian University of Life Sciences (NMBU), Faculty of Science and Technology (REALTEK), Ås, 1433, Norway; Nivrito A., Dhaka, 1209, Bangladesh; Al Machot F., Norwegian University of Life Sciences (NMBU), Faculty of Science and Technology (REALTEK), Ås, 1433, Norway; Ullah M., Norwegian University of Science and Technology (NTNU), Intelligent Systems and Analytics (ISA) Research Group, Department of Computer Science (IDI), Gjovik, 2815, Norway; Cheikh F.A., Norwegian University of Science and Technology (NTNU), Intelligent Systems and Analytics (ISA) Research Group, Department of Computer Science (IDI), Gjovik, 2815, Norway; Ullah H., Norwegian University of Life Sciences (NMBU), Faculty of Science and Technology (REALTEK), Ås, 1433, Norway","M. Ullah; Norwegian University of Science and Technology (NTNU), Intelligent Systems and Analytics (ISA) Research Group, Department of Computer Science (IDI), Gjovik, 2815, Norway; email: mohib.ullah@ntnu.no","","Institute of Electrical and Electronics Engineers Inc.","21693536","","","","English","IEEE Access","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105013798632"
"Krishnan S.; Karuppasamypandiyan M.; Chandran R.R.; Devaraj D.","Krishnan, Sreedeep (57804808500); Karuppasamypandiyan, M. (56157600600); Chandran, Ranjeesh R (57803766600); Devaraj, D. (16199471300)","57804808500; 56157600600; 57803766600; 16199471300","Revolutionizing agriculture: a comprehensive review of agribots, machine learning, and deep learning in meeting global food demands","2024","Engineering Research Express","6","3","032201","","","3","10.1088/2631-8695/ad59f6","https://www.scopus.com/pages/publications/85198050958?origin=resultslist","Dept. of Instrumentation and Control Engineering, India; Dept. of Electrical and Electronics Engineering Kalasalingam Academy of Research and Education, Tamil Nadu, Srivilliputhur, India","Krishnan S., Dept. of Instrumentation and Control Engineering, India; Karuppasamypandiyan M., Dept. of Electrical and Electronics Engineering Kalasalingam Academy of Research and Education, Tamil Nadu, Srivilliputhur, India; Chandran R.R., Dept. of Instrumentation and Control Engineering, India; Devaraj D., Dept. of Electrical and Electronics Engineering Kalasalingam Academy of Research and Education, Tamil Nadu, Srivilliputhur, India","S. Krishnan; Dept. of Instrumentation and Control Engineering, India; email: sreedeepkrishnan@gmail.com","","Institute of Physics","26318695","","","","English","Eng. Res. Exp.","Review","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85198050958"
"Udofa E.S.; Mohamed Ali M.S.; Jack K.E.; Innocent C.; Abdulbaki A.O.; Ekanem Ekanem U.","Udofa, Emaediong Sylvanus (57288649800); Mohamed Ali, Mohamed Sultan (57217387904); Jack, Kufre Esenowo (57219746025); Innocent, Chika (59310355100); Abdulbaki, Abdulkadir Olayinka (59177635800); Ekanem Ekanem, Udeme (59311233500)","57288649800; 57217387904; 57219746025; 59310355100; 59177635800; 59311233500","Recent Advancements in Pest-Repellent Monitoring Technologies in Precision Agriculture: A Comprehensive Review","2024","International Conference on Science, Engineering and Business for Driving Sustainable Development Goals, SEB4SDG 2024","","","","","","3","10.1109/SEB4SDG60871.2024.10630156","https://www.scopus.com/pages/publications/85202951126?origin=resultslist","Universiti Teknologi Malaysia, Department of Mechatronics and Automatic Control Engineering, Johor, Malaysia; Federal University of Technology Minna, Department of Mechatronics Engineering, Niger State, Nigeria; Federal University of Technology, Department of Telecommunication Engineering, Niger State, Minna, Nigeria; Akwa Ibom State Polytechnic, Ikot Osurua, Department of Mechatronics Engineering Technology, Akwa Ibom State, Ikot Ekpene, Nigeria","Udofa E.S., Universiti Teknologi Malaysia, Department of Mechatronics and Automatic Control Engineering, Johor, Malaysia; Mohamed Ali M.S., Universiti Teknologi Malaysia, Department of Mechatronics and Automatic Control Engineering, Johor, Malaysia; Jack K.E., Federal University of Technology Minna, Department of Mechatronics Engineering, Niger State, Nigeria; Innocent C., Federal University of Technology, Department of Telecommunication Engineering, Niger State, Minna, Nigeria; Abdulbaki A.O., Federal University of Technology, Department of Telecommunication Engineering, Niger State, Minna, Nigeria; Ekanem Ekanem U., Akwa Ibom State Polytechnic, Ikot Osurua, Department of Mechatronics Engineering Technology, Akwa Ibom State, Ikot Ekpene, Nigeria","E.S. Udofa; Universiti Teknologi Malaysia, Department of Mechatronics and Automatic Control Engineering, Johor, Malaysia; email: emediong@graduate.utm.my","","Institute of Electrical and Electronics Engineers Inc.","","979-835035815-5","","","English","Int. Conf. Sci., Eng. Bus. Driv. Sustain. Dev. Goals, SEB4SDG","Conference paper","Final","","Scopus","2-s2.0-85202951126"
"Bashir M.J.; Mumtaz R.","Bashir, Muhammad Jawad (57792067700); Mumtaz, Rafia (16176156800)","57792067700; 16176156800","A review of advances in computer vision, multi/hyperspectral imaging, UAVs, and agri-bots","2025","Generative AI Foundations, Developments, and Applications","","","","149","190","1","10.4018/979-8-3693-6255-6.ch006","https://www.scopus.com/pages/publications/105003982581?origin=resultslist","National University of Sciences and Technology, Pakistan","Bashir M.J., National University of Sciences and Technology, Pakistan; Mumtaz R., National University of Sciences and Technology, Pakistan","","","IGI Global","","979-836936257-0; 979-836936255-6","","","English","Gener. AI Found., Dev., and Appl.","Book chapter","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105003982581"
"Ranjan R.","Ranjan, Rakesh (57205706871)","57205706871","YOLO in precision aquaculture: A decadal bibliometric and systematic review of applications, architectural adaptations, and deployment challenges","2026","Journal of Agriculture and Food Research","28","","102982","","","0","10.1016/j.jafr.2026.102982","https://www.scopus.com/pages/publications/105038948045?origin=resultslist","The Conservation Fund Freshwater Institute, Shepherdstown, 25443, WV, United States","Ranjan R., The Conservation Fund Freshwater Institute, Shepherdstown, 25443, WV, United States","R. Ranjan; The Conservation Fund Freshwater Institute, Shepherdstown, 25443, United States; email: rranjan@conservationfund.org","","Elsevier B.V.","26661543","","","","English","J. Agric. Food. Res.","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105038948045"
"Castañeda-Cubas G.; Hoyos-Obando F.R.; Dios-Castillo C.A.","Castañeda-Cubas, Gustavo (60465765700); Hoyos-Obando, Fabrizio Raúl (60465765800); Dios-Castillo, Christian Abraham (57221692187)","60465765700; 60465765800; 57221692187","A Systematic Review of the Performance of Machine Learning Algorithms in Detecting Black Sigatoka in Banana Crops; [Revisión Sistemática sobre el Rendimiento de Algoritmos de Machine Learning en la Detección de la Sigatoka Negra del Banano]","2025","Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology","","","","","","0","10.18687/LEIRD2025.1.1.416","https://www.scopus.com/pages/publications/105032446916?origin=resultslist","Universidad Tecnológica del Perú, Peru","Castañeda-Cubas G., Universidad Tecnológica del Perú, Peru; Hoyos-Obando F.R.; Dios-Castillo C.A., Universidad Tecnológica del Perú, Peru","","Larrondo Petrie M.M.; Texier J.; Rivas Matta R.A.","Latin American and Caribbean Consortium of Engineering Institutions","24146390","978-628966132-3","","","Spanish","Proc. LACCEI int. multi-conf. eng. educ. technol.","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105032446916"
"Bouthaina R.; Rezeg K.; Okba K.; Merizig A.","Bouthaina, Rechachi (59162270900); Rezeg, Khaled (55695693500); Okba, Kazar (58766556000); Merizig, Abdelhak (57197713725)","59162270900; 55695693500; 58766556000; 57197713725","Palm Tree Diseases Detection Using Deep Learning: A Short Review","2024","Proceedings - 8th IEEE International Conference on Image and Signal Processing and their Applications, ISPA 2024","","","","","","6","10.1109/ISPA59904.2024.10536746","https://www.scopus.com/pages/publications/85195420261?origin=resultslist","Mohamed Khider University, LINFI Laboratory, Biskra, Algeria; Sharjah University, Computing and Informatics College Arts, Sciences & Information Technology College, Kalba, United Arab Emirates","Bouthaina R., Mohamed Khider University, LINFI Laboratory, Biskra, Algeria; Rezeg K., Mohamed Khider University, LINFI Laboratory, Biskra, Algeria; Okba K., Sharjah University, Computing and Informatics College Arts, Sciences & Information Technology College, Kalba, United Arab Emirates; Merizig A., Mohamed Khider University, LINFI Laboratory, Biskra, Algeria","R. Bouthaina; Mohamed Khider University, LINFI Laboratory, Biskra, Algeria; email: bouthina.rechachi@univ-biskra.dz","","Institute of Electrical and Electronics Engineers Inc.","","979-835030924-9","","","English","Proc. - IEEE Int. Conf. Image Signal Process. Appl., ISPA","Conference paper","Final","","Scopus","2-s2.0-85195420261"
"Zheng Q.; Huang W.; Xia Q.; Dong Y.; Ye H.; Jiang H.; Chen S.; Huang S.","Zheng, Qiong (57201691248); Huang, Wenjiang (9040267000); Xia, Qing (57207150781); Dong, Yingying (41661346100); Ye, Huichun (38762511500); Jiang, Hao (57191995554); Chen, Shuisen (8437626400); Huang, Shanyu (55520967900)","57201691248; 9040267000; 57207150781; 41661346100; 38762511500; 57191995554; 8437626400; 55520967900","Remote Sensing Monitoring of Rice Diseases and Pests from Different Data Sources: A Review","2023","Agronomy","13","7","1851","","","63","10.3390/agronomy13071851","https://www.scopus.com/pages/publications/85175117208?origin=resultslist","Engineering Laboratory of Spatial Information Technology of Highway Geological Disaster Early Warning in Hunan Province, Changsha University of Science & Technology, Changsha, 410114, China; Department of Geomatics Engineering, School of Traffic & Transportation Engineering, Changsha University of Science & Technology, Changsha, 410114, China; Key Laboratory of Digital Earth Science, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100094, China; Department of Geo Key Lab of Guangdong for Utilization of Remote Sensing and Geographical Information System, Guangdong Open Laboratory of Geospatial Information Technology and Application, Research Center of Guangdong Province for Engineering Technology Application of Remote Sensing Big Data, Guangzhou Institute of Geography, Guangdong Academy of Sciences, Guangzhou, 510070, China; Academy of Agricultural Planning and Engineering, MARA, Beijing, 100125, China","Zheng Q., Engineering Laboratory of Spatial Information Technology of Highway Geological Disaster Early Warning in Hunan Province, Changsha University of Science & Technology, Changsha, 410114, China, Department of Geomatics Engineering, School of Traffic & Transportation Engineering, Changsha University of Science & Technology, Changsha, 410114, China; Huang W., Key Laboratory of Digital Earth Science, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100094, China; Xia Q., Department of Geomatics Engineering, School of Traffic & Transportation Engineering, Changsha University of Science & Technology, Changsha, 410114, China; Dong Y., Key Laboratory of Digital Earth Science, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100094, China; Ye H., Key Laboratory of Digital Earth Science, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100094, China; Jiang H., Department of Geo Key Lab of Guangdong for Utilization of Remote Sensing and Geographical Information System, Guangdong Open Laboratory of Geospatial Information Technology and Application, Research Center of Guangdong Province for Engineering Technology Application of Remote Sensing Big Data, Guangzhou Institute of Geography, Guangdong Academy of Sciences, Guangzhou, 510070, China; Chen S., Department of Geo Key Lab of Guangdong for Utilization of Remote Sensing and Geographical Information System, Guangdong Open Laboratory of Geospatial Information Technology and Application, Research Center of Guangdong Province for Engineering Technology Application of Remote Sensing Big Data, Guangzhou Institute of Geography, Guangdong Academy of Sciences, Guangzhou, 510070, China; Huang S., Academy of Agricultural Planning and Engineering, MARA, Beijing, 100125, China","W. Huang; Key Laboratory of Digital Earth Science, Aerospace Information Research Institute, Chinese Academy of Sciences, Beijing, 100094, China; email: huangwj@aircas.ac.cn","","Multidisciplinary Digital Publishing Institute (MDPI)","20734395","","","","English","Agronomy","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85175117208"
"Mabizela X.M.; Kgopa A.T.; Monchusi B.B.","Mabizela, Xolani Michael (60262050900); Kgopa, Alfred Thaga (58554098700); Monchusi, Bessie Baakanyang (26422369000)","60262050900; 58554098700; 26422369000","A Systematic Literature Review on Deep Learning Applications in Agricultural Pest Detection and Control.","2025","icARTi 2025 - Proceedings of the 2025 International Conference on Artificial Intelligence and its Applications","","","2","","","0","10.1145/3774791.3774794","https://www.scopus.com/pages/publications/105026268357?origin=resultslist","University of South Africa, Department of Electrical Engineering, Roodepoort, South Africa; University of South Africa, Department of Information Systems, Roodepoort, South Africa","Mabizela X.M., University of South Africa, Department of Electrical Engineering, Roodepoort, South Africa; Kgopa A.T., University of South Africa, Department of Information Systems, Roodepoort, South Africa; Monchusi B.B., University of South Africa, Department of Electrical Engineering, Roodepoort, South Africa","","Pudaruth S.; Sharma D.K.; Ogudo K.A.","Association for Computing Machinery, Inc","","979-840072158-8","","","English","icARTi - Proc. Int. Conf. Artif. Intell. Appl.","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026268357"
"De Sa Muniz F.R.S.; Matubara L.; Fontelles E.M.; Costa V.G.A.; Melo R.R.F.; De Carvalho F.F.; Brandao D.N.","De Sa Muniz, Flavio Romero S. (60721764500); Matubara, Lisa (60721764400); Fontelles, Eduardo M. (60721764600); Costa, Victor G. A. (60721764700); Melo, Rafael Rodiani F. (60721764800); De Carvalho, Fernando F. (58562552700); Brandao, Diego N. (32867459900)","60721764500; 60721764400; 60721764600; 60721764700; 60721764800; 58562552700; 32867459900","Systematic Review on Sensor Fusion Techniques for Mobile Robots Using LiDAR and Complementary Sensors","2026","Proceedings - 2026 Brazilian Conference on Robotics, CROS 2026","","","","465","470","0","10.1109/CROS69211.2026.11565698","https://www.scopus.com/pages/publications/105043744742?origin=resultslist","CESAR School, Recife, Brazil; CEFET/RJ, Rio de Janeiro, Brazil","De Sa Muniz F.R.S., CESAR School, Recife, Brazil; Matubara L., CESAR School, Recife, Brazil; Fontelles E.M., CESAR School, Recife, Brazil; Costa V.G.A., CESAR School, Recife, Brazil; Melo R.R.F., CESAR School, Recife, Brazil; De Carvalho F.F., CESAR School, Recife, Brazil; Brandao D.N., CEFET/RJ, Rio de Janeiro, Brazil","F.R.S. De Sa Muniz; CESAR School, Recife, Brazil; email: frssm@cesar.school","dos Santos D.E.","Institute of Electrical and Electronics Engineers Inc.","","979-831951715-9","","","English","Proc. - Braz. Conf. Robot., CROS","Conference paper","Final","","Scopus","2-s2.0-105043744742"
"Sharma M.; Kumar C.J.; Bhattacharyya D.K.","Sharma, Mayuri (57210139337); Kumar, Chandan Jyoti (58305792900); Bhattacharyya, Dhruba K. (7202806918)","57210139337; 58305792900; 7202806918","Machine/deep learning techniques for disease and nutrient deficiency disorder diagnosis in rice crops: A systematic review","2024","Biosystems Engineering","244","","","77","92","37","10.1016/j.biosystemseng.2024.05.014","https://www.scopus.com/pages/publications/85195205407?origin=resultslist","National Institute of Electronics and Information Technology, Guwahati, India; Department of Computer Science & Information Technology, Cotton University, Guwahati, India; Department of Computer Science and Engineering, Tezpur University, Tezpur, India","Sharma M., National Institute of Electronics and Information Technology, Guwahati, India; Kumar C.J., Department of Computer Science & Information Technology, Cotton University, Guwahati, India; Bhattacharyya D.K., Department of Computer Science and Engineering, Tezpur University, Tezpur, India","C.J. Kumar; Department of Computer Science & Information Technology, Cotton University, Guwahati, India; email: chandan14944@gmail.com","","Academic Press","15375110","","BEINB","","English","Biosyst. Eng.","Review","Final","","Scopus","2-s2.0-85195205407"
"Ranjan G.; Shidaganti G.","Ranjan, G. (60628079900); Shidaganti, Ganeshayya (55995597600)","60628079900; 55995597600","Hyperspectral Unmixing Revisited: A Structured Survey of Models and Applications","2026","Lecture Notes in Networks and Systems","1937 LNNS","","","301","314","0","10.1007/978-3-032-23577-0_23","https://www.scopus.com/pages/publications/105038529970?origin=resultslist","Visvesvaraya Technological University, Karnataka, Belagavi, India; Department of CS&E, Ramaiah Institute of Technology, Karnataka, Bengaluru, India","Ranjan G., Visvesvaraya Technological University, Karnataka, Belagavi, India; Shidaganti G., Department of CS&E, Ramaiah Institute of Technology, Karnataka, Bengaluru, India","G. Ranjan; Visvesvaraya Technological University, Belagavi, Karnataka, India; email: ranjan.god@gmail.com","Pandit M.; Gaur M.K.; Kumar S.; Shorif Uddin M.","Springer Science and Business Media Deutschland GmbH","23673370","978-303223576-3","","","English","Lect. Notes Networks Syst.","Conference paper","Final","","Scopus","2-s2.0-105038529970"
"Yumnam C.; Marak A.B.; Kumar M.; Khatri S.; Kumar S.; Soni S.; Kabil K.; Balaji V.; Sahni R.K.; Kumar S.P.; Chaudhary V.P.","Yumnam, Chetan (60350269800); Marak, Andyco B. (60072100800); Kumar, Manish (58423253800); Khatri, Sanjay (60547369400); Kumar, Shravan (60546726400); Soni, Sapna (60349985800); Kabil, K. (57713051500); Balaji, V. (60546564100); Sahni, Ramesh K. (57211624861); Kumar, Satya Prakash (57213856591); Chaudhary, V.P. (55065186000)","60350269800; 60072100800; 58423253800; 60547369400; 60546726400; 60349985800; 57713051500; 60546564100; 57211624861; 57213856591; 55065186000","Utilising Drones in Agriculture: A Review on Remote Sensors, Image Processing and Their Application","2025","Modern Agriculture","3","2","e70021","","","6","10.1002/moda.70021","https://www.scopus.com/pages/publications/105034430879?origin=resultslist","ICAR-Central Institute of Agricultural Engineering, Bhopal, India; Center for Precision and Automated Agricultural Systems, Washington State University, Pullman, WA, United States","Yumnam C., ICAR-Central Institute of Agricultural Engineering, Bhopal, India; Marak A.B., ICAR-Central Institute of Agricultural Engineering, Bhopal, India; Kumar M., ICAR-Central Institute of Agricultural Engineering, Bhopal, India; Khatri S., ICAR-Central Institute of Agricultural Engineering, Bhopal, India; Kumar S., ICAR-Central Institute of Agricultural Engineering, Bhopal, India; Soni S., ICAR-Central Institute of Agricultural Engineering, Bhopal, India; Kabil K., ICAR-Central Institute of Agricultural Engineering, Bhopal, India; Balaji V., ICAR-Central Institute of Agricultural Engineering, Bhopal, India; Sahni R.K., ICAR-Central Institute of Agricultural Engineering, Bhopal, India, Center for Precision and Automated Agricultural Systems, Washington State University, Pullman, WA, United States; Kumar S.P., ICAR-Central Institute of Agricultural Engineering, Bhopal, India; Chaudhary V.P., ICAR-Central Institute of Agricultural Engineering, Bhopal, India","R.K. Sahni; ICAR-Central Institute of Agricultural Engineering, Bhopal, India; email: ramesh.sahni@wsu.edu; S.P. Kumar; ICAR-Central Institute of Agricultural Engineering, Bhopal, India; email: satyaprakashkumar27@gmail.com; V.P. Chaudhary; ICAR-Central Institute of Agricultural Engineering, Bhopal, India; email: vp_ch@yahoo.co.in","","John Wiley and Sons Inc","27514102","","","","English","Mod. Agric.","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105034430879"
"Bhardwaj D.; Harchand N.; Kumar S.","Bhardwaj, Dinesh (57215322255); Harchand, Neha (60692410900); Kumar, Sandeep (60692605500)","57215322255; 60692410900; 60692605500","A Systematic Review on the Role of IoT and AI in Transforming Agriculture: Advances, Challenges, and Future Pathways","2026","Proceedings of the 2026 13th International Conference on Computing for Sustainable Global Development, INDIACom 2026","","","","","","0","10.23919/INDIACom70271.2026.11526502","https://www.scopus.com/pages/publications/105041794941?origin=resultslist","Chandigarh University, Dept. of Computer Science & Engineering, Gharuan, Punjab, Mohali, 1404130, India; Guru Nanak Dev University, Dept of Computer Science, Sujanpur, Punjab, Pathankot, India; Lingaya'sLalita Devi Institute of management and Sciences, Guru Gobind Singh Indraprastha University, New Delhi, India","Bhardwaj D., Chandigarh University, Dept. of Computer Science & Engineering, Gharuan, Punjab, Mohali, 1404130, India; Harchand N., Guru Nanak Dev University, Dept of Computer Science, Sujanpur, Punjab, Pathankot, India; Kumar S., Lingaya'sLalita Devi Institute of management and Sciences, Guru Gobind Singh Indraprastha University, New Delhi, India","","","Institute of Electrical and Electronics Engineers Inc.","","978-938054464-9","","","English","Proc. Int. Conf. Comput. Sustain. Glob. Dev., INDIACom","Conference paper","Final","","Scopus","2-s2.0-105041794941"
"Yang H.; Jin Y.; Jiang L.; Lu J.; Wen G.","Yang, Hengyuan (59198749700); Jin, Yuexia (59197529400); Jiang, Lili (55712843100); Lu, Jia (59198019400); Wen, Guoqi (57205158303)","59198749700; 59197529400; 55712843100; 59198019400; 57205158303","AI Roles in 4R Crop Pest Management—A Review","2025","Agronomy","15","7","1629","","","12","10.3390/agronomy15071629","https://www.scopus.com/pages/publications/105011615768?origin=resultslist","College of Information Science and Engineering, Northeastern University, Shenyang, 110819, China; Ottawa Research and Development Centre, Agriculture and Agri-Food Canada, Ottawa, K1A 0C6, ON, Canada; State Key Laboratory of Tibetan Plateau Earth System, Resources and Environment, Institute of Tibetan Plateau Research, Chinese Academy of Sciences, Beijing, 100085, China; China Institute of Water Resources and Hydropower Research, Beijing, 100038, China","Yang H., College of Information Science and Engineering, Northeastern University, Shenyang, 110819, China; Jin Y., Ottawa Research and Development Centre, Agriculture and Agri-Food Canada, Ottawa, K1A 0C6, ON, Canada; Jiang L., State Key Laboratory of Tibetan Plateau Earth System, Resources and Environment, Institute of Tibetan Plateau Research, Chinese Academy of Sciences, Beijing, 100085, China; Lu J., China Institute of Water Resources and Hydropower Research, Beijing, 100038, China; Wen G., Ottawa Research and Development Centre, Agriculture and Agri-Food Canada, Ottawa, K1A 0C6, ON, Canada","G. Wen; Ottawa Research and Development Centre, Agriculture and Agri-Food Canada, Ottawa, K1A 0C6, Canada; email: guoqi.wen@agr.gc.ca; L. Jiang; State Key Laboratory of Tibetan Plateau Earth System, Resources and Environment, Institute of Tibetan Plateau Research, Chinese Academy of Sciences, Beijing, 100085, China; email: lljiang@itpcas.ac.cn","","Multidisciplinary Digital Publishing Institute (MDPI)","20734395","","","","English","Agronomy","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105011615768"
"Picello N.; Herrero F.; Hernandez S.; López A.; Santamaria-Navarro A.","Picello, N. (59350571600); Herrero, F. (56432546700); Hernandez, S. (56271228700); López, A. (57683550100); Santamaria-Navarro, A. (55921486100)","59350571600; 56432546700; 56271228700; 57683550100; 55921486100","Leveraging Pedestrian Detection and Tracking in Robotics Navigation: A Survey With Practical Illustrations","2025","IEEE Access","13","","","158926","158937","1","10.1109/ACCESS.2025.3607191","https://www.scopus.com/pages/publications/105017171028?origin=resultslist","Universitat Politècnica de Catalunya (UPC), Institut de Robòtica i Informàtica Industrial (CSIC-UPC), Barcelona, 08028, Spain; Institut de Robòtica i Informàtica Industrial (CSIC-UPC), Consejo Superior de Investigaciones Científicas (CSIC), Barcelona, 08028, Spain","Picello N., Universitat Politècnica de Catalunya (UPC), Institut de Robòtica i Informàtica Industrial (CSIC-UPC), Barcelona, 08028, Spain; Herrero F., Universitat Politècnica de Catalunya (UPC), Institut de Robòtica i Informàtica Industrial (CSIC-UPC), Barcelona, 08028, Spain; Hernandez S., Institut de Robòtica i Informàtica Industrial (CSIC-UPC), Consejo Superior de Investigaciones Científicas (CSIC), Barcelona, 08028, Spain; López A., Institut de Robòtica i Informàtica Industrial (CSIC-UPC), Consejo Superior de Investigaciones Científicas (CSIC), Barcelona, 08028, Spain; Santamaria-Navarro A., Universitat Politècnica de Catalunya (UPC), Institut de Robòtica i Informàtica Industrial (CSIC-UPC), Barcelona, 08028, Spain","N. Picello; Universitat Politècnica de Catalunya (UPC), Institut de Robòtica i Informàtica Industrial (CSIC-UPC), Barcelona, 08028, Spain; email: npicello@iri.upc.edu","","Institute of Electrical and Electronics Engineers Inc.","21693536","","","","English","IEEE Access","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105017171028"
