"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Correa A.C.D.S.; Ferreira F.N.; Melo L.S.; Tavares P.A.","Correa, Alan Carlos de Souza (60536515900); Ferreira, Fernanda Neves (60535753600); Melo, Lorena Sousa (60535943300); Tavares, Paulo Amador (57207577352)","60536515900; 60535753600; 60535943300; 57207577352","Measuring Environmental Change: Oil Palm Expansion and the Anthropogenic Transformation in the Headwater Sub-Basin Caeté River, Brazilian Amazon (1985–2023)","2026","Geographies","6","1","6","","","0","10.3390/geographies6010006","https://www.scopus.com/pages/publications/105033963544?origin=resultslist","Department of Environmental Engineering, Universidade Federal Rural da Amazônia—UFRA, Capanema, 68700-665, Brazil; Department of Forestry Engineering, Universidade do Estado do Amapá—UEAP, Macapá, 68900-070, Brazil; Department of Environmental Engineering, Universidade do Estado do Amapá—UEAP, Macapá, 68900-070, Brazil","Correa A.C.D.S., Department of Environmental Engineering, Universidade Federal Rural da Amazônia—UFRA, Capanema, 68700-665, Brazil; Ferreira F.N., Department of Forestry Engineering, Universidade do Estado do Amapá—UEAP, Macapá, 68900-070, Brazil; Melo L.S., Department of Forestry Engineering, Universidade do Estado do Amapá—UEAP, Macapá, 68900-070, Brazil; Tavares P.A., Department of Environmental Engineering, Universidade do Estado do Amapá—UEAP, Macapá, 68900-070, Brazil","L.S. Melo; Department of Forestry Engineering, Universidade do Estado do Amapá—UEAP, Macapá, 68900-070, Brazil; email: lorenamelo.ueap@gmail.com","","Multidisciplinary Digital Publishing Institute (MDPI)","26737086","","","","English","Geographies.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105033963544"
"Meera K.V.; Arya Sankar K.; Pai M.L.","Meera, K.V. (58925487600); Arya Sankar, K. (58925195200); Pai, Maya L. (57193866902)","58925487600; 58925195200; 57193866902","Forest Fire classification of Montesinho Park using Artificial Neural Network and Fuzzy Logic","2023","2023 Innovations in Power and Advanced Computing Technologies, i-PACT 2023","","","","","","2","10.1109/I-PACT58649.2023.10434394","https://www.scopus.com/pages/publications/85186979454?origin=resultslist","Department of Computer Science and IT, School of Computing, Amrita Vishwa Vidyapeetham, Kochi, India","Meera K.V., Department of Computer Science and IT, School of Computing, Amrita Vishwa Vidyapeetham, Kochi, India; Arya Sankar K., Department of Computer Science and IT, School of Computing, Amrita Vishwa Vidyapeetham, Kochi, India; Pai M.L., Department of Computer Science and IT, School of Computing, Amrita Vishwa Vidyapeetham, Kochi, India","","","Institute of Electrical and Electronics Engineers Inc.","","979-835032518-8","","","English","Innov. Power Adv. Comput. Technol., i-PACT","Conference paper","Final","","Scopus","2-s2.0-85186979454"
"Husin N.A.; Khairunniza-Bejo S.","Husin, Nur Azuan (57210920771); Khairunniza-Bejo, Siti (8394157300)","57210920771; 8394157300","Application of Active Remote Sensing for Basal Stem Rot (BSR) Disease Detection in Oil Palm Plantation","2025","Smart Technology for Oil Palm Plantation: THE MALAYSIAN EXPERIENCE","","","","347","363","0","","https://www.scopus.com/pages/publications/105020653561?origin=resultslist","Department of Biological and Agricultural Engineering, Faculty of Engineering, Universiti Putra Malaysia, Serdang, Selangor, 43400, Malaysia; Malaysian Palm Oil Board, 6 Persiaran Institusi, Bandar Baru Bangi, Kajang, Selangor, 43000, Malaysia","Husin N.A., Department of Biological and Agricultural Engineering, Faculty of Engineering, Universiti Putra Malaysia, Serdang, Selangor, 43400, Malaysia; Khairunniza-Bejo S., Malaysian Palm Oil Board, 6 Persiaran Institusi, Bandar Baru Bangi, Kajang, Selangor, 43000, Malaysia","","","Universiti Putra Malaysia Press","","978-629775472-7","","","English","Smart Technol. for Oil Palm Plant.: THE MALAYS. EXP.","Book chapter","Final","","Scopus","2-s2.0-105020653561"
"Ozigis M.S.; Wich S.; Abdolshahnejad M.; Descals A.; Szantoi Z.; Sheil D.; Meijaard E.","Ozigis, Mohammed S. (57203717791); Wich, Serge (6603053832); Abdolshahnejad, Mahsa (57211555225); Descals, Adrià (57197834408); Szantoi, Zoltan (22942234900); Sheil, Douglas (7003336376); Meijaard, Erik (55941338400)","57203717791; 6603053832; 57211555225; 57197834408; 22942234900; 7003336376; 55941338400","Characterizing Crop Distribution and the Impact on Forest Conservation in Central Africa","2025","Remote Sensing","17","11","1958","","","2","10.3390/rs17111958","https://www.scopus.com/pages/publications/105007764832?origin=resultslist","School of Biological and Environmental Sciences, Liverpool John Moores University, James Parsons Building, 3 Byrom Street, Liverpool, L3 3AF, United Kingdom; Institute for Biodiversity and Ecosystem Dynamics, University of Amsterdam, Science Park 904, Amsterdam, 1098 XH, Netherlands; Research Group of Plant and Vegetation Ecology, Department of Biology, University of Antwerp, Wilrijk, B-2610, Belgium; Science, Applications Climate Department, European Space Agency, Frascati, 00044, Italy; Department of Geography Environmental Studies, Stellenbosch University, Stellenbosch, 7602, South Africa; Forest Ecology and Forest Management Group, Wageningen University & Research, Wageningen, 6708 PB, Netherlands; Center for International Forestry Research, Bogor, 16115, Indonesia; Durrell Institute of Conservation and Ecology, University of Kent, Canterbury, CT2 7NR, United Kingdom; Borneo Futures, BA, Bandar Seri Begawan, 2711, Brunei Darussalam","Ozigis M.S., School of Biological and Environmental Sciences, Liverpool John Moores University, James Parsons Building, 3 Byrom Street, Liverpool, L3 3AF, United Kingdom; Wich S., School of Biological and Environmental Sciences, Liverpool John Moores University, James Parsons Building, 3 Byrom Street, Liverpool, L3 3AF, United Kingdom, Institute for Biodiversity and Ecosystem Dynamics, University of Amsterdam, Science Park 904, Amsterdam, 1098 XH, Netherlands; Abdolshahnejad M., School of Biological and Environmental Sciences, Liverpool John Moores University, James Parsons Building, 3 Byrom Street, Liverpool, L3 3AF, United Kingdom; Descals A., Research Group of Plant and Vegetation Ecology, Department of Biology, University of Antwerp, Wilrijk, B-2610, Belgium; Szantoi Z., Science, Applications Climate Department, European Space Agency, Frascati, 00044, Italy, Department of Geography Environmental Studies, Stellenbosch University, Stellenbosch, 7602, South Africa; Sheil D., Forest Ecology and Forest Management Group, Wageningen University & Research, Wageningen, 6708 PB, Netherlands, Center for International Forestry Research, Bogor, 16115, Indonesia; Meijaard E., Durrell Institute of Conservation and Ecology, University of Kent, Canterbury, CT2 7NR, United Kingdom, Borneo Futures, BA, Bandar Seri Begawan, 2711, Brunei Darussalam","E. Meijaard; Durrell Institute of Conservation and Ecology, University of Kent, Canterbury, CT2 7NR, United Kingdom; email: emeijaard@borneofutures.org","","Multidisciplinary Digital Publishing Institute (MDPI)","20724292","","","","English","Remote Sens.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105007764832"
"Natanael Elwirehardja G.; Sebastian Prayoga J.; Suharjito","Natanael Elwirehardja, Gregorius (58143604900); Sebastian Prayoga, Jonathan (58143759900); Suharjito (55390566600)","58143604900; 58143759900; 55390566600","Corrigendum to “Oil palm fresh fruit bunch ripeness classification on mobile devices using deep learning approaches” [Comput. Electron. Agric. 188 (2021) 106359] (Computers and Electronics in Agriculture (2021) 188, (S0168169921003768), (10.1016/j.compag.2021.106359))","2023","Computers and Electronics in Agriculture","207","","107735","","","0","10.1016/j.compag.2023.107735","https://www.scopus.com/pages/publications/85150214208?origin=resultslist","Computer Science Department, BINUS Graduate Program – Master of Computer Science, Bina Nusantara University, Jakarta, 11480, Indonesia; Computer Science Department, BINUS Online Learning, Bina Nusantara University, Jakarta, 11480, Indonesia","Natanael Elwirehardja G., Computer Science Department, BINUS Graduate Program – Master of Computer Science, Bina Nusantara University, Jakarta, 11480, Indonesia; Sebastian Prayoga J., Computer Science Department, BINUS Graduate Program – Master of Computer Science, Bina Nusantara University, Jakarta, 11480, Indonesia; Suharjito, Computer Science Department, BINUS Online Learning, Bina Nusantara University, Jakarta, 11480, Indonesia","Suharjito; Computer Science Department, BINUS Online Learning, Bina Nusantara University, Jakarta, 11480, Indonesia; email: suharjito@binus.edu","","Elsevier B.V.","01681699","","CEAGE","","English","Comput. Electron. Agric.","Erratum","Final","","Scopus","2-s2.0-85150214208"
"Jefri N.S.M.; Ahmad A.; Darwin N.; Rasib A.W.","Jefri, N.S.M. (58300148600); Ahmad, A. (35182414200); Darwin, N. (55811694600); Rasib, A.W. (6504559462)","58300148600; 35182414200; 55811694600; 6504559462","Oil Palm Health Estimation Using Low Altitude Remote Sensing","2023","IOP Conference Series: Earth and Environmental Science","1167","1","012039","","","2","10.1088/1755-1315/1167/1/012039","https://www.scopus.com/pages/publications/85160946426?origin=resultslist","Geospatial Imaging and Information Research Group (GI2RG); Geomatics Innovation Research Group (GnG), Universiti Teknologi Malaysia, Faculty Built Environment and Surveying, Johor Bahru, Skudai, 81310, Malaysia","Jefri N.S.M., Geospatial Imaging and Information Research Group (GI2RG); Ahmad A., Geomatics Innovation Research Group (GnG), Universiti Teknologi Malaysia, Faculty Built Environment and Surveying, Johor Bahru, Skudai, 81310, Malaysia; Darwin N., Geospatial Imaging and Information Research Group (GI2RG); Rasib A.W., Geospatial Imaging and Information Research Group (GI2RG)","N.S.M. Jefri; Geospatial Imaging and Information Research Group (GI2RG); email: nsyafiza4@graduate.utm.my","","Institute of Physics","17551307","","","","English","IOP Conf. Ser. Earth Environ. Sci.","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85160946426"
"Ozigis M.S.; Wich S.; Descals A.; Szantoi Z.; Meijaard E.","Ozigis, Mohammed S. (57203717791); Wich, Serge (6603053832); Descals, Adrià (57197834408); Szantoi, Zoltan (22942234900); Meijaard, Erik (55941338400)","57203717791; 6603053832; 57197834408; 22942234900; 55941338400","Mapping oil palm plantations and their implications on forest and great ape habitat loss in Central Africa","2025","Remote Sensing in Ecology and Conservation","11","3","","339","356","4","10.1002/rse2.428","https://www.scopus.com/pages/publications/85212124583?origin=resultslist","School of Biological and Environmental Sciences, Liverpool John Moores University, James Parsons Building, 3 Byrom Street, Liverpool, L3 3AF, United Kingdom; Institute for Biodiversity and Ecosystem Dynamics, University of Amsterdam, Science Park 904, Amsterdam, 1098 XH, Netherlands; CREAF, Cerdanyola del Vallès, Barcelona, 08193, Spain; Science, Applications and Climate Department, European Space Agency, Frascati, 00044, Italy; Department of Geography and Environmental Studies, Stellenbosch University, Stellenbosch, 7602, South Africa; Durrell Institute of Conservation and Ecology, University of Kent, Canterbury, CT2 7NR, United Kingdom; School of Biological Sciences, University of Queensland, Brisbane, 4072, QLD, Australia; Borneo Futures, Bandar Seri Begawan, BA 2711, Brunei Darussalam","Ozigis M.S., School of Biological and Environmental Sciences, Liverpool John Moores University, James Parsons Building, 3 Byrom Street, Liverpool, L3 3AF, United Kingdom; Wich S., School of Biological and Environmental Sciences, Liverpool John Moores University, James Parsons Building, 3 Byrom Street, Liverpool, L3 3AF, United Kingdom, Institute for Biodiversity and Ecosystem Dynamics, University of Amsterdam, Science Park 904, Amsterdam, 1098 XH, Netherlands; Descals A., CREAF, Cerdanyola del Vallès, Barcelona, 08193, Spain; Szantoi Z., Science, Applications and Climate Department, European Space Agency, Frascati, 00044, Italy, Department of Geography and Environmental Studies, Stellenbosch University, Stellenbosch, 7602, South Africa; Meijaard E., Durrell Institute of Conservation and Ecology, University of Kent, Canterbury, CT2 7NR, United Kingdom, School of Biological Sciences, University of Queensland, Brisbane, 4072, QLD, Australia, Borneo Futures, Bandar Seri Begawan, BA 2711, Brunei Darussalam","M.S. Ozigis; School of Biological and Environmental Sciences, Liverpool John Moores University, Liverpool, James Parsons Building, 3 Byrom Street, L3 3AF, United Kingdom; email: m.s.ozigis@ljmu.ac.uk","","John Wiley and Sons Inc","20563485","","","","English","Remote Sens. Ecol. Conserv.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85212124583"
"Nasir S.B.; Ang M.L.E.; Nath T.K.; Owen J.; Tritto A.; Lechner A.M.","Nasir, Sharun Beream (59258225400); Ang, Michelle Li Ern (57209503767); Nath, Tapan Kumar (35272474800); Owen, John (35783407200); Tritto, Angela (57215965922); Lechner, Alex M. (24492301400)","59258225400; 57209503767; 35272474800; 35783407200; 57215965922; 24492301400","Modelling past and future land-use changes from mining, agriculture, industry and biodiversity in a rapidly developing Southeast Asian region","2023","Integrative Conservation","2","1","","43","61","4","10.1002/inc3.17","https://www.scopus.com/pages/publications/85201098135?origin=resultslist","Landscape, Ecology and Conservation Lab, School of Environmental and Geographical Sciences, University of Nottingham Malaysia, Selangor, Semenyih, Malaysia; School of Environmental and Geographical Sciences, University of Nottingham Malaysia, Selangor, Semenyih, Malaysia; Centre for Development Support, University of the Free State, Free State, Bloemfontein, South Africa; Institute of Asian Studies, University of Brunei Darussalam, Jalan Tunku Link, Brunei Muara, Bandar Seri Begawan, Brunei Darussalam; Monash University Indonesia, Banten, Tangerang Selatan, Indonesia","Nasir S.B., Landscape, Ecology and Conservation Lab, School of Environmental and Geographical Sciences, University of Nottingham Malaysia, Selangor, Semenyih, Malaysia, School of Environmental and Geographical Sciences, University of Nottingham Malaysia, Selangor, Semenyih, Malaysia; Ang M.L.E., Landscape, Ecology and Conservation Lab, School of Environmental and Geographical Sciences, University of Nottingham Malaysia, Selangor, Semenyih, Malaysia, School of Environmental and Geographical Sciences, University of Nottingham Malaysia, Selangor, Semenyih, Malaysia; Nath T.K., School of Environmental and Geographical Sciences, University of Nottingham Malaysia, Selangor, Semenyih, Malaysia; Owen J., Centre for Development Support, University of the Free State, Free State, Bloemfontein, South Africa; Tritto A., Institute of Asian Studies, University of Brunei Darussalam, Jalan Tunku Link, Brunei Muara, Bandar Seri Begawan, Brunei Darussalam; Lechner A.M., Landscape, Ecology and Conservation Lab, School of Environmental and Geographical Sciences, University of Nottingham Malaysia, Selangor, Semenyih, Malaysia, Monash University Indonesia, Banten, Tangerang Selatan, Indonesia","A.M. Lechner; Monash University Indonesia, Tangerang Seletan, Banten, 15345, Indonesia; email: alex.lechner@monash.edu","","Blackwell Publishing","27709329","","","","English","Integr. Conserv.","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85201098135"
"","","","APSAR 2023 - 2023 8th Asia-Pacific Conference on Synthetic Aperture Radar","2023","APSAR 2023 - 2023 8th Asia-Pacific Conference on Synthetic Aperture Radar","","","","","","0","","https://www.scopus.com/pages/publications/85184802925?origin=resultslist","","","","","Institute of Electrical and Electronics Engineers Inc.","","979-835039359-0","","","English","APSAR - Asia-Pacific Conf. Synth. Aperture Radar","Conference review","Final","","Scopus","2-s2.0-85184802925"
"Kiet V.M.; Chang F.-S.; Tsung C.-K.","Kiet, Vo Minh (60102571100); Chang, Fa-Shian (7403648871); Tsung, Chen-Kun (39763031600)","60102571100; 7403648871; 39763031600","A Study of Oil Palm Fruit Ripeness Using YOLOv8 for Smart Agriculture Applications","2025","IS3C 2025 - International Symposium on Computer, Consumer and Control","","","","","","0","10.1109/IS3C65361.2025.11131089","https://www.scopus.com/pages/publications/105016191232?origin=resultslist","National Chin-Yi University of Technology, Dept. of Computer Science, Taichung, Taiwan; Cheng Shiu University, Dept. of Electronic Engineering, Kaohsiung, 83347, Taiwan","Kiet V.M., National Chin-Yi University of Technology, Dept. of Computer Science, Taichung, Taiwan; Chang F.-S., Cheng Shiu University, Dept. of Electronic Engineering, Kaohsiung, 83347, Taiwan; Tsung C.-K., National Chin-Yi University of Technology, Dept. of Computer Science, Taichung, Taiwan","","","Institute of Electrical and Electronics Engineers Inc.","","979-833158700-0","","","English","IS3C - Int. Symp. Comput., Consum. Control","Conference paper","Final","","Scopus","2-s2.0-105016191232"
"Suhendi; Seminar K.B.; Sudradjat; Liyantono; Munir S.; Zahra F.A.","Suhendi (57575767300); Seminar, Kudang Boro (54897890200); Sudradjat (57203843823); Liyantono (54906200300); Munir, Sirojul (57215527035); Zahra, Fatimah Az (57824292200)","57575767300; 54897890200; 57203843823; 54906200300; 57215527035; 57824292200","Machine Learning Model to Predict Manganese Micronutrient Content in Oil Palm Plantation Soil Using Sentinel 1A and Sentinel 2A Image Integration","2025","International Journal on Informatics Visualization","9","5","","1863","1870","0","10.62527/joiv.9.5.3306","https://www.scopus.com/pages/publications/105020700992?origin=resultslist","Agricultural Engineering Science Study Program, Faculty of Agricultural Engineering and Technology, IPB University, Indonesia; Department of Mechanical and Biosystem Engineering, Faculty of Agricultural Engineering and Technology, IPB University, Bogor, Indonesia; Department of Agronomy and Horticulture, Faculty of Agriculture, IPB University, Bogor, Indonesia; Department of Informatics Engineering, Nurul Fikri College of Technology, Depok, Indonesia; Department of Information Systems, Nurul Fikri College of Technology, Depok, Indonesia","Suhendi, Agricultural Engineering Science Study Program, Faculty of Agricultural Engineering and Technology, IPB University, Indonesia, Department of Informatics Engineering, Nurul Fikri College of Technology, Depok, Indonesia; Seminar K.B., Department of Mechanical and Biosystem Engineering, Faculty of Agricultural Engineering and Technology, IPB University, Bogor, Indonesia; Sudradjat, Department of Agronomy and Horticulture, Faculty of Agriculture, IPB University, Bogor, Indonesia; Liyantono, Department of Mechanical and Biosystem Engineering, Faculty of Agricultural Engineering and Technology, IPB University, Bogor, Indonesia; Munir S., Department of Informatics Engineering, Nurul Fikri College of Technology, Depok, Indonesia; Zahra F.A., Department of Information Systems, Nurul Fikri College of Technology, Depok, Indonesia","K.B. Seminar; Department of Mechanical and Biosystem Engineering, Faculty of Agricultural Engineering and Technology, IPB University, Bogor, Indonesia; email: kseminar@apps.ipb.ac.id","","Politeknik Negeri Padang","25499904","","","","English","Int. J. Inform. Vis.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105020700992"
"Quah A.Z.Y.; Toh C.M.; Ewe H.T.","Quah, Agnes Zhi Yan (60585166400); Toh, C.M. (57201580284); Ewe, H.T. (55663557100)","60585166400; 57201580284; 55663557100","Land Cover Classification Using Machine Learning with Image Fusion","2025","2025 PhotonIcs and Electromagnetics Research Symposium - Fall, PIERS-FALL 2025 - Proceedings","","","","","","0","10.23919/PIERS-Fall62445.2025.11394207","https://www.scopus.com/pages/publications/105035833582?origin=resultslist","Universiti Tunku Abdul Rahman, Malaysia","Quah A.Z.Y., Universiti Tunku Abdul Rahman, Malaysia; Toh C.M., Universiti Tunku Abdul Rahman, Malaysia; Ewe H.T., Universiti Tunku Abdul Rahman, Malaysia","A.Z.Y. Quah; Universiti Tunku Abdul Rahman, Malaysia; email: agnesquahzhiyan@gmail.com","","Institute of Electrical and Electronics Engineers Inc.","","978-488552363-2","","","English","PhotonIcs Electromagn. Res. Symp. - Fall, PIERS-FALL - Proc.","Conference paper","Final","","Scopus","2-s2.0-105035833582"
"Rattanakaew T.","Rattanakaew, Totsanat (59741978800)","59741978800","Using of Sentinel 2 Images for Tropical Economic Crops Growth Modeling","2025","International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","48","M-6-2025","","233","242","0","10.5194/isprs-archives-XLVIII-M-6-2025-233-2025","https://www.scopus.com/pages/publications/105009154986?origin=resultslist","Division of Policy and Land Use Planning, Land Development Department, Ministry of Agriculture and Cooperatives, Thailand","Rattanakaew T., Division of Policy and Land Use Planning, Land Development Department, Ministry of Agriculture and Cooperatives, Thailand","T. Rattanakaew; Division of Policy and Land Use Planning, Land Development Department, Ministry of Agriculture and Cooperatives, Thailand; email: totsanat@yahoo.com","Sefercik U.G.","International Society for Photogrammetry and Remote Sensing","16821750","","","","English","Int. Arch. Photogramm., Remote Sens. Spat. Inf. Sci. - ISPRS Arch.","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105009154986"
"Siallagan M.B.; Salim S.; Putra Ananda Muslim R.T.; Angela Sihotang E.F.; Irwansyah E.; Pramudya F.S.","Siallagan, Mark Billgates (59912020000); Salim, Sunarko (58419202100); Putra Ananda Muslim, Reyhan Tri (59509450000); Angela Sihotang, Erna Fransisca (57952582600); Irwansyah, Edy (55669431700); Pramudya, Fabian Surya (56568448400)","59912020000; 58419202100; 59509450000; 57952582600; 55669431700; 56568448400","Comparison of Vegetation Index Using Aerial Imagery Data for Oil Palm Tree Health Assessment","2024","IEEE Asia-Pacific Conference on Geoscience, Electronics and Remote Sensing Technology, AGERS","","2024","","38","42","0","10.1109/AGERS65212.2024.10932890","https://www.scopus.com/pages/publications/105005936734?origin=resultslist","School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; School of Computer Science, Bina Nusantara University, Statistics Department, Jakarta, Indonesia; School of Computer Science, Bina Nusantara University, Computer Science Department, Jakarta, Indonesia; School of Computer Science, Bina Nusantara University, Mathematics Department, Jakarta, Indonesia","Siallagan M.B., School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Salim S., School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Putra Ananda Muslim R.T., School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Angela Sihotang E.F., School of Computer Science, Bina Nusantara University, Statistics Department, Jakarta, Indonesia; Irwansyah E., School of Computer Science, Bina Nusantara University, Computer Science Department, Jakarta, Indonesia; Pramudya F.S., School of Computer Science, Bina Nusantara University, Mathematics Department, Jakarta, Indonesia","","","Institute of Electrical and Electronics Engineers Inc.","27716619","","","","English","IEEE Asia-Pacific Conf. Geosci., Electron. Remote Sens. Technol., AGERS","Conference paper","Final","","Scopus","2-s2.0-105005936734"
"Gao Y.; Xu H.; Liu Q.; Bie M.; Che X.","Gao, Yan (57872485000); Xu, Huan (55493795700); Liu, Quanle (57191575312); Bie, Mei (56239775700); Che, Xiangjiu (55768987100)","57872485000; 55493795700; 57191575312; 56239775700; 55768987100","A swin-transformer-based network with inductive bias ability for medical image segmentation","2025","Applied Intelligence","55","2","103","","","10","10.1007/s10489-024-06029-1","https://www.scopus.com/pages/publications/85211335034?origin=resultslist","Key Laboratory of Symbol Computation and Knowledge Engineering of Ministry of Education, College of Computer Science and Technology, Jilin University, Jilin, Changchun, 130012, China","Gao Y., Key Laboratory of Symbol Computation and Knowledge Engineering of Ministry of Education, College of Computer Science and Technology, Jilin University, Jilin, Changchun, 130012, China; Xu H., Key Laboratory of Symbol Computation and Knowledge Engineering of Ministry of Education, College of Computer Science and Technology, Jilin University, Jilin, Changchun, 130012, China; Liu Q., Key Laboratory of Symbol Computation and Knowledge Engineering of Ministry of Education, College of Computer Science and Technology, Jilin University, Jilin, Changchun, 130012, China; Bie M., Key Laboratory of Symbol Computation and Knowledge Engineering of Ministry of Education, College of Computer Science and Technology, Jilin University, Jilin, Changchun, 130012, China; Che X., Key Laboratory of Symbol Computation and Knowledge Engineering of Ministry of Education, College of Computer Science and Technology, Jilin University, Jilin, Changchun, 130012, China","X. Che; Key Laboratory of Symbol Computation and Knowledge Engineering of Ministry of Education, College of Computer Science and Technology, Jilin University, Changchun, Jilin, 130012, China; email: chexj@jlu.edu.cn","","Springer","0924669X","","APITE","","English","Appl Intell","Article","Final","","Scopus","2-s2.0-85211335034"
"Yang Y.; Yang J.; Huang S.; Wan W.","Yang, Yong (55185409700); Yang, Jiaxuan (59760219900); Huang, Shuying (55866636700); Wan, Weiguo (57191506215)","55185409700; 59760219900; 55866636700; 57191506215","MFJLN: Multi-Frequency Feature Joint Learning Network for Rain Removal","2025","IEEE Transactions on Multimedia","27","","","9632","9645","1","10.1109/TMM.2025.3618579","https://www.scopus.com/pages/publications/105018369297?origin=resultslist","School of Computer Science and Technology, Tiangong University, Tianjin, 300387, China; Cangzhou Institute of Tiangong University, Tiangong University, Cangzhou, 061000, China; School of Software, Tiangong University, Tianjin, 300387, China; Jiangxi University of Finance and Economics, School of Software and Internet of Things Engineering, Nanchang, 330032, China","Yang Y., School of Computer Science and Technology, Tiangong University, Tianjin, 300387, China, Cangzhou Institute of Tiangong University, Tiangong University, Cangzhou, 061000, China; Yang J., School of Computer Science and Technology, Tiangong University, Tianjin, 300387, China; Huang S., School of Software, Tiangong University, Tianjin, 300387, China; Wan W., Jiangxi University of Finance and Economics, School of Software and Internet of Things Engineering, Nanchang, 330032, China","S. Huang; School of Software, Tiangong University, Tianjin, 300387, China; email: shuyinghuang2010@126.com","","Institute of Electrical and Electronics Engineers Inc.","15209210","","ITMUF","","English","IEEE Trans Multimedia","Article","Final","","Scopus","2-s2.0-105018369297"
"Naftali M.G.; Hugo G.; Suharjito","Naftali, Martinus Grady (57866665500); Hugo, Gregory (58028586700); Suharjito (55390566600)","57866665500; 58028586700; 55390566600","Palm Oil Counter: State-of-the-Art Deep Learning Models for Detection and Counting in Plantations","2024","IEEE Access","12","","","90395","90417","16","10.1109/ACCESS.2024.3419835","https://www.scopus.com/pages/publications/85197096289?origin=resultslist","Bina Nusantara University, BINUS Graduate Program-Master of Computer Science, Computer Science Department, Jakarta, 11480, Indonesia; Bina Nusantara University, BINUS Graduate Program-Master of Industrial Engineering, Industrial Engineering Department, Jakarta, 11480, Indonesia","Naftali M.G., Bina Nusantara University, BINUS Graduate Program-Master of Computer Science, Computer Science Department, Jakarta, 11480, Indonesia; Hugo G., Bina Nusantara University, BINUS Graduate Program-Master of Computer Science, Computer Science Department, Jakarta, 11480, Indonesia; Suharjito, Bina Nusantara University, BINUS Graduate Program-Master of Industrial Engineering, Industrial Engineering Department, Jakarta, 11480, Indonesia","Suharjito; Bina Nusantara University, BINUS Graduate Program-Master of Industrial Engineering, Industrial Engineering Department, Jakarta, 11480, Indonesia; email: suharjito@binus.edu","","Institute of Electrical and Electronics Engineers Inc.","21693536","","","","English","IEEE Access","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85197096289"
