query_id,openalex_id,doi,year,type,title,venue,authors,cited_by_count,is_oa,abstract
Q5,W7133298500,10.63328/ijcser-v2ri4p10,2025,article,Multi-Stage Neural Network based Ensemble Learning Approach for Wheat Leaf,International Journal of Computational Science and Engineering Research,Sunil Mamanduru; Prasad Dharmaiahvari,0,False,"Wheat is a major food commodity in the world, but it faces serious disease attacks, which have caused huge losses every year. The review summarizes the recent progress in deep learning (DL), especially, multi-stage ensemble and lightweight neural networks, to detect wheat leaf disease automatically. The models such as DenseNet and ResNet are highly accurate but are prone to overfitting, inefficiency in computation and generalization to real-field conditions. We discuss how ensemble learning techniques and architectural advances e.g. feature fusion, attention mechanism and knowledge distillation can be used to make them more robust, better at feature extraction and ameliorate environmental factors (complex backgrounds, occlusion etc.). The above analysis also establishes that multi-stage models are far more effective than single models, however, there is an issue of critical trade-off between accuracy and computational cost. Future efforts should focus on creating light interpretable models based on multisource data to be used on large scale and in real-time in precision agriculture."
Q5,W3209463193,,2021,article,Visual impact assessment of coloured Building-integrated photovoltaics on retrofitted building facades using saliency mapping,,Huixuan Sun; CK Heng; Thomas Reindl; Ssy Lau,0,False,"Abstract Building-integrated photovoltaics (BIPV) is seen as a promising architectural application of PV technology on building envelopes for generating on-site renewable energy. In contrast to the traditional negative notion towards the visual impact of BIPV, “aesthetic BIPV” may even enhance the integration quality and produce a positive visual impact. Therefore, this research aims to objectively quantify the visual impact of BIPV in the built environment and clarifies its quality at the same time. The objective VIA approach is developed based on saliency mapping, a computer vision technique predicting human visual attention. As a case study, the proposed methodology is implemented to evaluate the perceived visual impact of a retrofitted coloured BIPV on four selected building frontages along Orchard Road in Singapore. Subjective surveys are implemented to validate the objective results, in which ratings of the visual impact of BIPV are collected based on the comparative street views with and without BIPV applications. Through validation, the proposed objective VIA methodology was determined as “qualified” for predicting the visual impact of BIPV. The proposed method can be applied as a planning or building design tool for urban planners and architects to objectively predict the visual impact of BIPV at the preliminary design stage."
Q5,W7165550757,10.1201/9781003743767-149,2026,book-chapter,Exploring the Efficacy of Machine Learning Techniques in Rice Disease Identification: A Comparative Study,,Kapil Kumar; Dr. Archana Sandhu,0,False,"Rice supplies food to almost half the world but is susceptible to several diseases including bacterial leaf blight, brown spot and leaf blast which drastically decrease production. Recent developments in Machine Learning (ML) and Deep Learning (DL) have provided an efficient, scalable and automated method of disease detection by analyzing leaf images. The present paper is a review of significant contributions in the period between 2020-2024 in the fields of CNNs, Transfer Learning, Attention-based models, and optimization methods. Major results indicate deep CNNs, especially VGG19, InceptionV3, and other lightweight models that are adapted to various backgrounds, are highly accurate on multiple data sets. Nonetheless, restrictions which include small data samples, shift in domains, and lack of interpretability contribute towards field deployment barriers. This review has established the performance trends, methodological gaps and some of the emerging solutions include hybrid CNN-attention architectures, drone-based data acquisition and explainable AI. Previous research studies indicate that the future research direction is lightweight architectures, integration of IoT and strong field-level evaluation to be used practically in precision agriculture."
Q5,W7151926008,10.31033/ijemr/16.2.2026.1878,2026,article,Recent Trends in AI and Data Science for Smart and Sustainable Agriculture: Enhancing Global Food Security,International Journal of Engineering and Management Research,Anuanshika Tiwari; Farheen Siddiqui,0,True,"Artificial Intelligence (AI) and Data Science (DS) are revolutionizing agriculture by enabling precision farming, predictive analytics, and resource optimization to address food security amid climate challenges and population growth. This review paper explores recent trends (2023–2026) in smart and sustainable agriculture, focusing on AI applications in crop monitoring, yield prediction, pest detection, smart irrigation, and climate-resilient decision support. Key technologies—machine learning (e.g., CNNs, RNNs), computer vision, IoT integration, drones, and satellite imagery—are analyzed through a systematic literature review of 50+ recent papers, highlighting their impact on yield improvement (up to 20–30%), resource savings (e.g., 90% less herbicides), and sustainability metrics like reduced emissions and water use. Case studies demonstrate real-world deployments, such as AI-driven yield mapping and autonomous weeding. Challenges including data scarcity, high costs for smallholders, model interpretability, and ethical concerns are discussed, alongside future directions like multimodal AI, edge computing, and federated learning for equitable access. By synthesizing these advancements, this paper underscores AI's pivotal role in achieving UN Sustainable Development Goal 2 (Zero Hunger) through data-driven, resilient farming systems."
Q5,W4407938520,10.1109/pic62406.2024.10892782,2024,conference-paper,Robust Optical Flow Estimation for Wilted Plant Leaves Motion: Predicting Water-Stressed and Well-Watered Conditions,,Sana Rao; Rao Kashif,0,False,"Optical flow estimation is essential in computer vision for analyzing and interpreting motion in image sequences. For agriculture, optical flow can be a powerful tool in predicting plant health, particularly in identifying water-stressed versus well-watered conditions in wilted plant leaves. While traditional methods for optical flow estimation have made significant progress, challenges such as ill-defined edges and blurred motion boundaries remain, particularly when dealing with complex motion patterns like those found in natural leaf movements. This paper investigates the robustness of non-local total variation methods in optical flow estimation for wilted plant leaves. By leveraging the strengths of non-local total variation-based approaches, we aim to improve motion boundary preservation in wilted leaf motion sequences, offering a way to differentiate between water-stressed and well-watered leaves. We review existing non-local total variation methods, analyze their performance on wilted plant datasets, and present a new approach integrating weighted guided filtering to handle edge preservation. The findings suggest that non-local total variation with weighted guided filter achieves robust optical flow estimations, offering potential for precision agriculture applications, particularly in detecting early signs of drought stress."
Q5,W3209914919,10.22314/2658-4859-2021-68-3-129-136,2021,article,Mobile Phone (Smartphone) as a Farmer’s Tool in Digital Farming,Elektrotekhnologii i elektrooborudovanie v APK,Р. К. Курбанов; Г. И. Личман; Natal’ya I. Zakharova,0,False,"Remote sensing in agriculture is one of the rapidly developing areas of observation of agricultural biological objects. Combining the latest sensor technologies with smartphones allows us to develop powerful platforms for solving various tasks in agriculture. (Research purpose) The research purpose is in analyzing and evaluating the usage of mobile phones and smartphones to monitor the state of the field and agricultural crops in order to obtain information necessary for making optimal management decisions. (Materials and methods) The article presents the results of scientific research and reviews on the use of mobile phones and smartphones to obtain information about agricultural crops in the precision farming system. (Results and discussion) The software for smartphones in agriculture is considered as a subdivision of precise agricultural technologies for monitoring and protecting crops. Smartphones with the required software enable farmers to receive information from various sensors. Authors reviewed the existing simplest mobile applications for smartphones that allow detecting and identifying biotic stresses by comparing photos of plants taken with images from the library, and applications whose work is based on photographing biological objects and sending them to an expert. It has been revealed that mobile applications created on the basis of convolutional neural networks of deep learning, capable of making independent decisions, are gaining popularity. (Conclusions) The use of smartphones equipped with various sensors and additional software opens up new opportunities for farmers, providing data collection, storage, transmission and processing for making management decisions. The article presents the disadvantages of mobile applications. Further expansion of the scope of smartphones for crop monitoring is possible when developing new software using convolutional neural networks of deep learning."
Q5,W7161646208,10.1201/9781003546702-9,2026,book-chapter,Detection and Monitoring of Wheat Rust Disease using AI Techniques,,Harold Paniza; Soumya Ghosh,0,False,"Global wheat production faces a major threat from wheat rust, a disease driven by various Puccinia species, which leads to significant annual yield losses. This review explores the increasing research focus on artificial intelligence (AI) techniques designed to detect and monitor wheat rust. AI approaches, particularly machine learning and image analysis, have proven effective in the early detection of rust symptoms, even before they are visible to the naked eye. By leveraging large datasets, including high-resolution leaf images and environmental data, these models achieve high accuracy in differentiating between infected and healthy plants. AI-driven real-time monitoring enhances disease management by enabling timely interventions while also minimizing the use of chemical fungicides, contributing to more sustainable farming. This paper reviews the recent progress in AI-based methods for wheat rust detection, discussing the advantages and limitations of technologies such as convolutional neural networks (CNNs), hyperspectral imaging, and deep learning frameworks. Additionally, we address the challenges of scaling these technologies for field applications, such as data availability, computational needs, and scalability. Finally, the review identifies future research directions to improve AI-based monitoring systems, underscoring their potential to transform precision agriculture and strengthen global wheat production."
Q5,W4415725332,10.33545/26174693.2025.v9.i10sx.6118,2025,article,"Precision agro-meteorology: Harnessing statistical forecasting models, AI tools, and IoT for real-time advisory",International Journal of Advanced Biochemistry Research,Roshan Kumar Bhardwaj,0,True,"Precision agro-meteorology integrates advanced technologies such as statistical forecasting models, artificial intelligence (AI), and the Internet of Things (IoT) to provide real-time, data-driven agricultural advisories. This review explores how these tools enhance decision-making by delivering accurate, site-specific weather predictions and actionable insights for farmers. Statistical models, including time-series analysis and regression-based techniques, leverage historical and real-time meteorological data to forecast weather variables critical to crop management. AI tools, such as machine learning and deep learning, process complex datasets from IoT-enabled sensors, satellites, and weather stations to predict microclimate conditions, pest outbreaks, and irrigation needs. IoT facilitates seamless data collection and transmission, enabling real-time advisories tailored to specific fields. This article reviews methodologies, including data acquisition through IoT networks, AI-driven forecasting models, and their integration for precision agriculture. Results from global case studies demonstrate improved crop yields, reduced resource waste, and enhanced resilience to climate variability. Challenges such as data interoperability, scalability, and accessibility for smallholder farmers are discussed, alongside future prospects for democratizing these technologies. This review underscores the transformative potential of precision agro-meteorology in optimizing agricultural productivity and sustainability."
Q5,W7117650021,10.47118/somatbd.1826014,2025,article,Artificial Intelligence (AI)-Powered RNA Sequence Analysis: Algorithms and Applications,Soma Meslek Yüksekokulu Teknik Bilimler Dergisi,E. Dilşat Yeğenoğlu,0,True,"Single-read RNA sequencing (RNA-seq) is a revolutionary technology that enables the comprehensive characterization of the transcriptome. However, the immense volume and complexity of the data generated make its full evaluation difficult using traditional bioinformatics methods. Artificial Intelligence (AI), especially Deep Learning (DL), offers a powerful set of tools to overcome these challenges, revolutionizing various stages of RNA-seq data analysis. This review compiles the applications of AI in RNA sequence analysis, including quality control and data preprocessing, transcript assembly and quantification, alternative splicing (AS) analysis, differential gene expression (DGE) analysis, gene function prediction, and gene subtype classification. Furthermore, its applications in agricultural research, such as plant-pathogen interactions, abiotic stress tolerance (drought, salinity), and improvement of crop yield and quality, are reviewed. AI applications in emerging technologies like single-cell RNA-seq (scRNA-seq) and long-read sequencing are also highlighted, and their contribution to understanding plant development and resilience mechanisms is discussed. In conclusion, AI-powered RNA-seq analysis is established as a transformative paradigm, opening new horizons in precision medicine, precision agriculture, and fundamental biological discovery."
Q5,W4284682224,10.32657/10356/159232,2022,dissertation,Machine learning applications on biological data,,Ying Xu,0,True,"Machine learning has been used frequently for biological studies with applications of prediction, discovery and classification. With the flux of multiple types of largescale data, the development of machine learning methods, especially the application of deep learning approaches, has become more promising. This thesis studies machine learning applications on ageing research as a stochastic model. We review the exploration of relationships between certain types of DNA repair and ageing, the function of age-related proteins in molecular pathways and relationships between ageing and apoptosis. The research shows how machine learning algorithms can be further improved coupled with state-of-the-art molecular analysis technologies. Furthermore, we build a deep neural network for plant video classification for a typical application of pesticide spraying drone. Plants can act differently under different growth stage, soil fertility, availability of water, climate, diseases or pests. Video classification of plants according to the waving feature is important for the pilotless aerial vehicles to spray pesticides selectively and improve automation of precision agriculture."
Q5,W7140223070,10.1201/9781003637264-8,2026,book-chapter,Interpretable AI in Agriculture,,Anoushka Duggal; Vasu Chugh; Jyoti Maggu,0,False,"In spite of the significant advancements in the utilization of machine learning and deep learning models in the field of precision agriculture, they are often criticized for being “black boxes” due to their lack of interpretability, limiting how much they’re trusted by farmers and agronomists. Explainable Artificial Intelligence (XAI) techniques help address this challenge by providing insights into how and why a model makes specific predictions, increasing usability for disease detection in crops. This chapter explores the role of XAI in plant disease diagnosis, discussing key interpretability methods such as Global Surrogate and LIME. We begin by reviewing machine learning and deep learning approaches for plant disease classification, highlighting the challenges posed by opaque decision-making. Using a dataset containing images of diseased and healthy leaves from corn, potato, rice, wheat, and sugarcane, we apply various XAI techniques to visualize model decision-making processes. These methods help identify key features influencing classification outcomes, enhancing model transparency. We discuss critical challenges, including bias in datasets and trade-offs between accuracy and interpretability. Additionally, we present future research directions, including integrating multimodal explainability (image, text, and environmental data) and leveraging self-supervised and generative AI models for improved feature attribution. By incorporating explainability into plant disease detection, AI models can become more transparent, trustworthy, and applicable in real-world agricultural environments. This will foster broader adoption of AI-driven disease diagnosis tools, helping farmers and agronomists in making informed decisions for crop protection and management."
Q5,W7128694123,10.1201/9781003647423-5,2026,book-chapter,Cutting-Edge Techniques Highlighted for Disease Detection and Classification in Solanaceae Crops,,Kande Archana; V. Kamakshi Prasad; Gadiparthi Manjunath; G. M. Padmaja,0,False,"Solanaceae crops such as tomato, potato, and pepper are vital to global food security but remain vulnerable to numerous plant diseases. Early and accurate disease detection is critical for sustainable crop management. Recent advancements have introduced cutting-edge techniques that significantly enhance disease diagnosis and classification. Key technologies include: (a) Hyperspectral Imaging (HSI), which enables early disease detection through spectral pattern analysis, and (b) Deep Learning-based Convolutional Neural Networks (CNNs), known for high accuracy in image-based classification. Unmanned Aerial Vehicles (UAVs) equipped with multispectral sensors facilitate large-scale field monitoring. Additionally, Internet of Things (IoT)-based Smart Sensing Systems provide real-time data from field conditions, while CRISPR-based Molecular Diagnostics offer ultra-sensitive, gene-targeted pathogen detection. Integrating these techniques can revolutionize plant health monitoring, reduce pesticide misuse, and increase crop yields. This paper reviews current advancements and their synergistic application in Solanaceae crop disease management for precision agriculture."
Q5,W4414231754,10.1109/roma66616.2025.11155279,2025,conference-paper,Comparative Study of Different YOLO Variants for Ripeness Detection of Palm Oil Fresh Fruit Bunches,,A. Chowdhury; Sarah Atifah Saruchi; Wan Zailah Wan Said; Aziz ul Rehman,0,False,"Palm oil Fresh Fruit Bunches (FFBs) ripeness detection is the key to precision agriculture, allowing ideal harvesting as well as post-harvesting handling. Multiple deep-learning methods for palm oil FFB ripeness detection were reviewed in the literature. However, the current research challenge is training the deep-learning models using images collected from plantations directly, and hence, detecting palm oil FFBs in real-time with reasonably sound detection accuracies. Hence, this study explored three You Only Look Once (YOLO) algorithm versions to address this challenge: YOLOv5, YOLOv6, and YOLOv7. Notably, no prior research has utilized at least three YOLO versions to recognize the ripeness levels of palm oil FFBs in real-time. This research aims to identify the most effective algorithm among these YOLO versions for this specific task. The methods involved creating a model utilizing a custom dataset as well as conducting training and testing. A custom dataset of 2000 images was obtained from a palm oil plantation in the Selangor region of Malaysia to train and test models. The dataset was trained with YOLOv5s (small), YOLOv5m (medium), YOLOv6s (small), YOLOv6m (medium), and YOLOv7 models. The YOLOv5s model proved the most effective for real-time detection of palm oil FFBs, with a 98.5% F1-score and a solid 35.76 Frames per Second (FPS). Finally, performance analysis showed that the YOLOv5s model outperformed existing methods, offering a dependable solution for palm oil FFB ripening detection in real-time scenarios right at the locations of palm oil plantations."
Q5,W7147607396,10.1109/icei65890.2026.11447643,2026,conference-paper,Sugarcane Disease Detection Using Advanced Machine Learning and Image Processing Techniques,,Kishori Abhijeet Sawardekar Budhale; Bhaskar Vijayrao Patil,0,False,"Sugarcane is a vital crop in tropical and subtropical regions, with India among the largest producers. Its yield and quality are often reduced by diseases such as Red Rot, Smut, Wilt, Mosaic Virus, Rust, and Yellow Leaf Disease. Traditional detection methods are labor-intensive, subjective, and unsuitable for large-scale monitoring. This study presents a hybrid deep learning framework for automated sugarcane disease detection using image processing techniques. Highresolution leaf images were collected from field surveys and online repositories, then preprocessed with Adaptive Histogram Equalization and k-means clustering to enhance segmentation and contrast. Statistical features were extracted using Gray Level Co-occurrence Matrix (GLCM) and Principal Component Analysis (PCA). A convolutional neural network (CNN), enhanced with transfer learning, served as the primary classifier, while a Support Vector Machine (SVM) provided secondary validation. Experimental results show that the hybrid CNN-SVM model achieved strong performance across multiple disease categories, with Red Rot detection particularly accurate. Comparative evaluation confirmed that the hybrid approach outperformed CNN-only models, demonstrating the complementary strengths of deep learning feature extraction and SVM decision boundaries. Integration into mobile-based platforms enabled real-time diagnostic feedback, reducing delays and supporting timely farmer interventions. Future directions include expanding datasets, incorporating climatic variables, and applying Explainable AI (XAI) and multimodal learning frameworks to improve transparency, scalability, and generalization. This research establishes a foundation for intelligent, field-ready disease detection systems that advance precision agriculture and promote sustainable sugarcane production."
Q5,W7168184441,10.21474/jncs01/133,2026,article,EDGE INTELLIGENCE FOR SMART AGRICULTURE: AN ARTIFICIAL INTELLIGENCE FRAMEWORK FOR PRECISION FARMING AND SUSTAINABLE CROP MANAGEMENT,Jana Nexus Journal of Computer Science,Nathan Brooks; Aisha Kareem; Elena V. Petrova,0,True,"The rapid growth of the global population has intensified the demand for sustainable agricultural practices capable of increasing crop productivity while minimizing environmental impact. Conventional farming techniques often rely on manual observation and generalized resource allocation, leading to inefficient utilization of water, fertilizers, pesticides, and energy. Recent advances in Artificial Intelligence (AI), Edge Computing, and the Internet of Things (IoT) have enabled intelligent precision agriculture systems that provide real-time monitoring and autonomous decision-making. Edge Intelligence, which combines AI with distributed edge devices, processes agricultural data closer to its source, reducing communication delays and dependence on cloud infrastructure. This paper presents a comprehensive review of Edge Intelligence applications in smart agriculture and proposes an AI-enabled precision farming framework integrating IoT sensors, unmanned aerial vehicles (UAVs), machine learning, computer vision, and edge computing. The framework aims to improve crop health monitoring, irrigation management, pest detection, soil analysis, and yield prediction while reducing operational costs and environmental impact. The paper also discusses current challenges, security considerations, and future research directions. The findings indicate that Edge Intelligence has significant potential to transform modern agriculture by enabling efficient, scalable, and sustainable farming practices."
Q5,W4416617267,10.9734/ijecc/2025/v15i125143,2025,article,Remote Sensing and GIS Applications in Vineyard Zoning and Yield Prediction,International Journal of Environment and Climate Change,Mohammed Umar Ali,0,True,"Remote sensing, which allows us to track the health and condition of the vegetation, is one component of precision agriculture. Numerous studies have examined the applications of remote sensing in agriculture; reviews consolidate this research and examine diverse scientific methodologies. Using imagery obtained by remote sensing platforms like satellites, aircraft, and unmanned aerial vehicles, this project attempts to compile the current vegetation indices utilized in viticulture. Spectroscopy, multispectral and hyper spectral imaging, thermography, electrical resistivity, laser imaging detection and ranging, computer vision, and chlorophyll fluorescence are among the sensing technologies that we describe in this paper. These technologies vary in spatial resolution, data acquisition cost, and suitability for specific vineyard management goals. We also discuss the platforms on which these technologies are typically mounted or embedded for either proximal or remote monitoring. One of the main goals of employing these technologies is to gather and provide data and information to winemakers and grape farmers so they may use it to make better decisions and manage their vineyards and property. Topics covered include crop forecasting, yield and fruit composition, vineyard sampling, targeted management, vegetative growth, canopy architecture, nutrient and water status, pests and diseases, soil and topography, and the present and future use of these technologies in vineyards. These technologies' underlying principles are also explained. The technologies have a lot of potential for farmers, but field-scale acceptance and use will require user-friendly devices and software as well as reasonable prices."
Q5,W7128200146,10.22214/ijraset.2025.73641,2025,article,"Advances in Machine Learning for High-Throughput Plant Phenotyping: Techniques, Applications, and Opportunities",International Journal for Research in Applied Science and Engineering Technology,Nishchal K. Sharma; Harish Bahadur Chand,0,True,"High-throughput plant phenotyping (HTP) has emerged as a crucial element of modern plant science and crop breeding, enabling the swift, large-scale, and non-invasive evaluation of plant characteristics. The integration of machine learning (ML), particularly deep learning approaches, has transformed HTP by automating feature extraction, improving predictive accuracy, and enabling thorough analysis under diverse environmental conditions. This review compiles the latest advancements in ML-based phenotyping, covering traditional algorithms, convolutional neural networks, transformer models, and innovative 3D reconstruction techniques. It investigates advanced phenotyping technologies, encompassing controlledenvironment systems, field robotics, and UAV-driven imaging, along with novel instruments such as ChronoRoot 2.0 and PhenoAssistant. The conversation includes uses in yield forecasting, stress identification, trait measurement, and weed differentiation. Additionally, it examines significant issues like dataset constraints, interpretability of models, and scalability, while suggesting future paths that involve multimodal integration, open data standards, explainable AI, and affordable phenotyping methods. This synthesis is designed to help researchers leverage ML for phenotyping processes, thereby promoting precision agriculture and accelerating breeding initiatives"
Q5,W7168181531,10.9734/ajaar/2026/v26i7739,2026,article,"Transforming Agriculture through AI, IoT, and Blockchain: Opportunities and Barriers in the Shift to Agriculture 4.0",Asian Journal of Advances in Agricultural Research,Sujoita Purohit; Santanu Purohit,0,True,"Agriculture faces mounting pressure to increase productivity while reducing its environmental footprint, coping with climate variability and meeting the food demands of a growing global population. Digital transformation, commonly framed under the banner of Agriculture 4.0, offers a pathway through which artificial intelligence, the Internet of Things and blockchain technology converge to reshape farming systems, from field-level decision-making to end-to-end supply chain governance. This review critically synthesises the peer-reviewed literature on the application, integration and diffusion of these three technology families across crop production, livestock management and agri-food supply chains. It examines how machine learning and deep learning models support yield forecasting and pest and disease diagnostics, how sensor networks, unmanned aerial vehicles and wireless communication architectures underpin precision agriculture and precision livestock farming, and how blockchain-enabled traceability and smart contracts are reshaping trust and transparency in supply chains. The review further considers the structural, economic, infrastructural and social barriers that constrain adoption, with particular attention to smallholder and low- and middle-income contexts, data governance and privacy concerns, and gender and digital-literacy gaps. Evidence indicates that although individual technologies have matured considerably, their convergence into interoperable, farmer-centred systems remains uneven and is shaped as much by institutional and economic conditions as by technical readiness. The review concludes by outlining priority research directions and policy considerations for equitable and sustainable technology-enabled agricultural transformation."
Q5,W7167479051,10.31803/tg-20240919073402,2026,article,Implementation of arReal-time maize leaf disease detection system using Raspberry Pi 5 and YOLOv8,Tehnički glasnik,Samuel Owoeye; Folasade Durodola; Chibuzor Evwidonor; Sikirulahi Abdulkareem,0,True,"Maize, a staple cereal crop globally, faces significant yield challenges due to foliar diseases. This study presents an innovative real-time maize leaf disease detection system integrating a YOLOv8 deep learning model with a custom-designed Unmanned Aerial Vehicle (UAV). The system targets three prevalent maize diseases: Grey leaf spot, common rust, and northern leaf blight. Trained on 10,239 images, the YOLOv8 model, comprising 168 layers and 3,006,233 parameters, achieves 8.1 GFLOPs with an inference speed of 6.3ms per image. Performance evaluation reveals a mean Average Precision (mAP@0.5) of 0.836 and mAP@0.5:0.95 of 0.681 across all classes, with high accuracy for common rust (Precision: 0.953, Recall: 0.979) and grey leaf spot (Precision: 0.919, Recall: 0.892). The custom UAV, designed for agricultural surveying, features a thrust-to-weight ratio of 5.85, ensuring stable flight with the 140g payload of a Raspberry Pi 5 and Camera Module V2. With a total weight of 605g and a 3S 5000mAh LiPo battery, the drone achieves an estimated flight time of 5.3 minutes, balancing survey coverage with real-time disease detection capabilities. The integration of this high-performance model with an efficient UAV platform represents a significant advancement in precision agriculture, enabling early disease intervention and targeted treatment strategies, thus promoting sustainable farming practices through optimized resource allocation and potential reduction in pesticide usage."
Q5,W7165050119,10.3390/horticulturae12060719,2026,article,"Smart Technologies and Artificial Intelligence in Sustainable Viticulture: Applications, Benefits, Barriers and Governance for High-Quality Grape Production",Horticulturae,Evangelia Zoi Nathena; Kyriakos Psyllakis; Despoina Petoumenou; Emmanouil Kontaxakis,0,True,"Smart technologies and artificial intelligence (AI) are increasingly reshaping viticulture by improving vineyard monitoring, supporting data interpretation, and enabling more targeted management decisions. This review examines how sensor networks, remote sensing, machine learning, deep learning, and decision-support systems contribute to more sustainable vineyard management and the production of high-quality grapes. Particular attention is paid to applications in grapevine stress monitoring, disease and pest detection, irrigation and nutrient management, yield estimation, grape quality prediction, and emerging automation. The review also highlights the main barriers that still limit broader adoption in commercial vineyards, including data quality issues, limited transferability across sites and seasons, interoperability gaps, vendor lock-in, and concerns related to governance, privacy, and cybersecurity. Although these constraints remain significant, the available evidence shows that smart viticulture can improve resource-use efficiency, support more precise interventions, and help growers respond more effectively to environmental variability. Future progress will depend on stronger validation under field conditions, better integration into practical vineyard workflows, interoperable digital infrastructures, and decision-support tools that are transparent, reliable, and useful for end users."
Q5,W7165837911,10.5281/zenodo.20874787,2026,software,Grape Dataset Deduplication: Perceptual Hash-Based Redundancy Filtering for Vineyard Image Datasets,Zenodo (CERN European Organization for Nuclear Research),Hugo Leal,0,True,"Python script for filtering redundant images in vineyard datasets using Perceptual Hashing (pHash), with similarity matrix visualization and organized audit output for manual review of discarded pairs. This repository contains the source code developed for the redundancy filtering step of the dataset used in a deep learning-based grape detection and yield estimation system. After frame extraction from the original videos, the image set presented high temporal and spatial redundancy, with consecutive frames depicting the same grape clusters under minor positional or lighting variations. The algorithm computes a 64-bit binary signature for each image using the Discrete Cosine Transform (DCT) and measures pairwise similarity through normalized Hamming Distance, discarding images whose similarity to any already-approved image exceeds a configurable threshold. As auxiliary output, it generates a visual similarity matrix of the full dataset and organizes each discarded pair into numbered audit subfolders, enabling manual inspection of the filtering results. This script is part of the preprocessing pipeline of an undergraduate thesis in Computer Engineering at IFMG Campus Bambuí, Brazil."
Q5,W7119085217,10.57760/sciencedb.30993,2025,dataset,Low-altitude UAV Visible Light Remote Sensing Tobacco Identification Dataset for Complex Scenarios,ScienceDB,yan li hui; Shu Guoxiang; Lan Yan; Youyan Huang,0,True,"To address the challenges of low resolution in traditional satellite remote sensing, inefficient ground surveys, and insufficient existing datasets for precision monitoring of tobacco in complex mountainous regions, this paper employs manual visual interpretation to delineate plant outlines for sample annotation. Following geometric correction, radiometric calibration, and image mosaicking, orthorectified imagery with a spatial resolution of 6.4 cm is generated, thereby constructing a precisely annotated semantic segmentation dataset tailored for tobacco. The dataset comprises five 5000×5000-pixel UAV remote sensing images, randomly segmented into an initial dataset (2300 samples) and an optimised dataset (9500 samples), each consisting of 224×224-pixel segments, alongside corresponding manually annotated labels in PNG format. Results indicate: Among eight scenario types, the highest accuracy (0.85 precision) was achieved in fragmented terrain without weeds, while the lowest accuracy (0.49 precision) occurred in flat plots with weeds. Whole-image recognition accuracy without scenario differentiation was 0.68, with significantly higher accuracy achieved after deconstructing complex scenarios. This dataset provides crucial data and methodological support for deep learning models to accurately identify surface crops in complex mountainous terrain, thereby enhancing precision agricultural decision-making."
Q5,W4386001453,10.9734/ajrcs/2023/v8i4206,2023,article,"Digital Technologies in Crop Genotype Designing Methods: Scope, Limitations and Future Perspectives",Asian Journal of Research in Crop Science,Aaron Chimbelya Siyunda; Emmanuel Chikalipa; Vinita Ramtekey; Ntombokulunga W. Mbuma,0,True,"The modern world agricultural sector has come under severe attack from several factors. These factors range from biotic to abiotic factors and they present threats to the environment and the world economies at large. If agricultural production is made more sustainable, it can be able to combat the current food shortages. Looking into the present scenario, there is a great need to improve the traditional breeding designing methods to develop genotypes of different crops that would be able to withstand the current adverse effects brought about by persistent climate change. Central to the basis and key factor of improving the designing methods in crop production are different digital technologies such as Artificial Intelligence (AI), Deep Learning (DL), Machine Learning (ML), Geographical Information System (GIS), Precision Agriculture (PA), and Remote Sensing (RS). The digitalization of traditional breeding strategies has its weaknesses in terms of genetic gains it could offer in improving crop production. However, improving digital technologies would result in improved designing methods of crop production that would consequently result in increasing agricultural production and productivity. Therefore, the current review highlights the gains that have been made especially by AI and ML in designing methods of crop production. In addition, the review also highlights the limitations of these digital tools and their potential in crop designing methods for future crop genetic gains and production as well."
Q5,W7167347411,10.9734/jabb/2026/v29i74107,2026,article,Recent Innovations in Insect Pest Management: Emerging Technologies for Sustainable Agriculture,Journal of Advances in Biology & Biotechnology,Ananya Kumar; Preety Verma; A K Pal; Manoj Bhaurao Salunkhe,0,True,"Insect pests remain a major challenge to agricultural production because they reduce crop yields, affect produce quality, and increase dependence on chemical control measures. Conventional pest management practices, including manual field scouting and repeated pesticide applications, are often labour-intensive, time-consuming, and less effective for the early detection of rapidly changing pest populations. This review discusses recent innovations in insect pest management, with an emphasis on the role of artificial intelligence, smart sensors, precision agriculture, and related digital technologies. Artificial intelligence supports pest identification, population monitoring, risk prediction, and decision-making through machine learning, computer vision, image recognition, and predictive analytics. When integrated with drones, automated traps, remote sensing platforms, Internet of Things devices, and sensor networks, these tools can provide real-time information on pest occurrence, crop condition, soil status, and environmental variables. Such information can support timely interventions, improve pesticide-use efficiency, and reduce unnecessary chemical applications. The review also considers nano pesticides as emerging pest control tools that may improve pesticide delivery, controlled release, and target specificity. However, their environmental fate, toxicity, regulatory approval, and field-level adoption require careful evaluation. Artificial intelligence-based pest management offers important opportunities for sustainable agriculture, but wider adoption depends on reliable datasets, technical infrastructure, farmer training, affordability, data security, and context-specific decision support. Overall, combining artificial intelligence with smart monitoring and precision farming technologies may improve the accuracy, efficiency, and sustainability of insect pest management systems."
